lang,n,date
en,449635,2020-08-06
es,129113,2020-08-06
pt,32634,2020-08-06
und,22910,2020-08-06
fr,17082,2020-08-06
in,15495,2020-08-06
it,8830,2020-08-06
tr,7014,2020-08-06
tl,6784,2020-08-06
ja,5730,2020-08-06
de,5516,2020-08-06
ca,4848,2020-08-06
nl,3806,2020-08-06
hi,2927,2020-08-06
ru,1971,2020-08-06
pl,1492,2020-08-06
ro,890,2020-08-06
et,858,2020-08-06
el,785,2020-08-06
ta,691,2020-08-06
ar,677,2020-08-06
sv,581,2020-08-06
vi,343,2020-08-06
th,306,2020-08-06
cs,293,2020-08-06
uk,293,2020-08-06
ml,287,2020-08-06
zh,285,2020-08-06
da,263,2020-08-06
no,263,2020-08-06
fi,262,2020-08-06
mr,250,2020-08-06
lt,248,2020-08-06
lv,241,2020-08-06
gu,206,2020-08-06
te,204,2020-08-06
ur,199,2020-08-06
bn,195,2020-08-06
kn,181,2020-08-06
ht,165,2020-08-06
cy,128,2020-08-06
or,119,2020-08-06
eu,117,2020-08-06
sl,113,2020-08-06
fa,92,2020-08-06
hu,88,2020-08-06
ne,81,2020-08-06
ko,79,2020-08-06
bg,64,2020-08-06
iw,62,2020-08-06
is,56,2020-08-06
pa,46,2020-08-06
sr,26,2020-08-06
hy,13,2020-08-06
ps,13,2020-08-06
my,10,2020-08-06
sd,10,2020-08-06
ckb,8,2020-08-06
ka,5,2020-08-06
km,5,2020-08-06
lo,5,2020-08-06
si,4,2020-08-06
am,3,2020-08-06
ug,2,2020-08-06
bo,1,2020-08-06
dv,1,2020-08-06
