lang,n,date
en,321600,2021-04-11
es,80650,2021-04-11
pt,41208,2021-04-11
fr,17355,2021-04-11
und,14790,2021-04-11
in,11732,2021-04-11
de,11168,2021-04-11
it,10442,2021-04-11
tl,9746,2021-04-11
hi,7778,2021-04-11
tr,7275,2021-04-11
nl,5735,2021-04-11
ja,3248,2021-04-11
pl,2357,2021-04-11
ca,1782,2021-04-11
mr,1436,2021-04-11
et,1247,2021-04-11
th,1123,2021-04-11
ru,1066,2021-04-11
el,1028,2021-04-11
ro,729,2021-04-11
sv,719,2021-04-11
cs,599,2021-04-11
ta,578,2021-04-11
ar,480,2021-04-11
gu,457,2021-04-11
ht,453,2021-04-11
fi,297,2021-04-11
da,289,2021-04-11
zh,284,2021-04-11
no,255,2021-04-11
lv,253,2021-04-11
uk,221,2021-04-11
ur,215,2021-04-11
kn,209,2021-04-11
ml,205,2021-04-11
te,203,2021-04-11
sl,187,2021-04-11
bn,148,2021-04-11
hu,138,2021-04-11
cy,99,2021-04-11
vi,90,2021-04-11
or,85,2021-04-11
fa,79,2021-04-11
lt,66,2021-04-11
ko,59,2021-04-11
pa,52,2021-04-11
ne,51,2021-04-11
eu,42,2021-04-11
bg,38,2021-04-11
is,38,2021-04-11
iw,35,2021-04-11
sr,22,2021-04-11
my,8,2021-04-11
ps,4,2021-04-11
am,3,2021-04-11
lo,3,2021-04-11
si,3,2021-04-11
hy,2,2021-04-11
ka,2,2021-04-11
km,2,2021-04-11
ckb,1,2021-04-11
