lang,n,date
en,323831,2021-08-29
es,33991,2021-08-29
fr,14337,2021-08-29
und,13549,2021-08-29
pt,12629,2021-08-29
in,11819,2021-08-29
de,7451,2021-08-29
it,7359,2021-08-29
tr,5685,2021-08-29
tl,5329,2021-08-29
ja,4987,2021-08-29
nl,2617,2021-08-29
pl,1312,2021-08-29
ca,1178,2021-08-29
hi,1001,2021-08-29
ru,849,2021-08-29
sv,780,2021-08-29
el,743,2021-08-29
th,678,2021-08-29
ar,603,2021-08-29
et,558,2021-08-29
cs,478,2021-08-29
ro,405,2021-08-29
zh,405,2021-08-29
vi,256,2021-08-29
fi,227,2021-08-29
ta,224,2021-08-29
da,199,2021-08-29
sl,189,2021-08-29
lv,180,2021-08-29
ml,173,2021-08-29
mr,152,2021-08-29
no,141,2021-08-29
ht,134,2021-08-29
uk,118,2021-08-29
fa,114,2021-08-29
ko,98,2021-08-29
iw,94,2021-08-29
ur,94,2021-08-29
bn,88,2021-08-29
hu,80,2021-08-29
kn,67,2021-08-29
gu,62,2021-08-29
si,58,2021-08-29
te,58,2021-08-29
lt,55,2021-08-29
or,54,2021-08-29
bg,49,2021-08-29
is,35,2021-08-29
cy,32,2021-08-29
sr,23,2021-08-29
eu,19,2021-08-29
ne,17,2021-08-29
my,14,2021-08-29
am,4,2021-08-29
lo,4,2021-08-29
pa,4,2021-08-29
ps,2,2021-08-29
dv,1,2021-08-29
hy,1,2021-08-29
km,1,2021-08-29
