lang,n,date
en,455243,2021-08-03
es,66942,2021-08-03
in,29496,2021-08-03
fr,23484,2021-08-03
pt,22929,2021-08-03
und,18625,2021-08-03
it,7922,2021-08-03
ja,6673,2021-08-03
tl,6415,2021-08-03
de,5922,2021-08-03
nl,3302,2021-08-03
tr,3265,2021-08-03
ca,1937,2021-08-03
pl,1762,2021-08-03
ru,1627,2021-08-03
hi,1528,2021-08-03
ar,1441,2021-08-03
th,1222,2021-08-03
el,795,2021-08-03
et,628,2021-08-03
sv,610,2021-08-03
cs,583,2021-08-03
zh,576,2021-08-03
fi,541,2021-08-03
ro,528,2021-08-03
ta,391,2021-08-03
ur,369,2021-08-03
da,337,2021-08-03
vi,334,2021-08-03
lv,304,2021-08-03
ml,249,2021-08-03
ht,246,2021-08-03
mr,234,2021-08-03
sl,217,2021-08-03
kn,204,2021-08-03
ko,198,2021-08-03
bn,192,2021-08-03
uk,166,2021-08-03
no,140,2021-08-03
te,104,2021-08-03
gu,103,2021-08-03
hu,97,2021-08-03
fa,93,2021-08-03
is,91,2021-08-03
cy,79,2021-08-03
ne,72,2021-08-03
lt,67,2021-08-03
iw,66,2021-08-03
bg,65,2021-08-03
or,59,2021-08-03
eu,51,2021-08-03
si,34,2021-08-03
my,27,2021-08-03
pa,16,2021-08-03
sr,14,2021-08-03
km,13,2021-08-03
hy,9,2021-08-03
sd,5,2021-08-03
ka,3,2021-08-03
lo,3,2021-08-03
am,2,2021-08-03
bo,2,2021-08-03
ckb,2,2021-08-03
ps,2,2021-08-03
