lang,n,date
en,481129,2021-08-12
es,67172,2021-08-12
pt,36389,2021-08-12
fr,27216,2021-08-12
in,24472,2021-08-12
und,19887,2021-08-12
it,9401,2021-08-12
ja,6829,2021-08-12
de,6496,2021-08-12
tl,6132,2021-08-12
tr,4894,2021-08-12
nl,3810,2021-08-12
ca,2027,2021-08-12
ru,1510,2021-08-12
pl,1212,2021-08-12
el,1136,2021-08-12
hi,1123,2021-08-12
sv,1079,2021-08-12
th,824,2021-08-12
et,616,2021-08-12
cs,600,2021-08-12
ar,577,2021-08-12
ro,521,2021-08-12
zh,513,2021-08-12
fi,468,2021-08-12
ta,374,2021-08-12
da,347,2021-08-12
vi,318,2021-08-12
lv,306,2021-08-12
uk,226,2021-08-12
mr,204,2021-08-12
fa,199,2021-08-12
ht,178,2021-08-12
no,165,2021-08-12
sl,165,2021-08-12
ml,150,2021-08-12
bn,147,2021-08-12
ur,130,2021-08-12
kn,129,2021-08-12
hu,110,2021-08-12
cy,107,2021-08-12
ko,95,2021-08-12
gu,85,2021-08-12
iw,85,2021-08-12
te,76,2021-08-12
si,74,2021-08-12
or,58,2021-08-12
lt,57,2021-08-12
eu,52,2021-08-12
is,52,2021-08-12
bg,49,2021-08-12
ne,38,2021-08-12
my,29,2021-08-12
pa,21,2021-08-12
sr,20,2021-08-12
ka,9,2021-08-12
lo,9,2021-08-12
am,6,2021-08-12
km,5,2021-08-12
ckb,3,2021-08-12
hy,3,2021-08-12
bo,1,2021-08-12
