lang,n,date
en,423164,2020-06-18
es,147540,2020-06-18
pt,45204,2020-06-18
und,20413,2020-06-18
fr,18715,2020-06-18
in,16445,2020-06-18
it,9697,2020-06-18
tr,5471,2020-06-18
ja,5358,2020-06-18
tl,5248,2020-06-18
de,4616,2020-06-18
ca,4484,2020-06-18
ru,2693,2020-06-18
hi,2678,2020-06-18
nl,2316,2020-06-18
ar,1977,2020-06-18
pl,1012,2020-06-18
ro,1010,2020-06-18
ta,861,2020-06-18
sv,828,2020-06-18
et,767,2020-06-18
ur,687,2020-06-18
el,660,2020-06-18
th,490,2020-06-18
uk,411,2020-06-18
da,347,2020-06-18
lt,321,2020-06-18
mr,313,2020-06-18
zh,312,2020-06-18
cs,310,2020-06-18
ml,228,2020-06-18
bn,207,2020-06-18
ht,195,2020-06-18
lv,189,2020-06-18
fi,186,2020-06-18
kn,183,2020-06-18
vi,166,2020-06-18
cy,164,2020-06-18
fa,162,2020-06-18
sl,158,2020-06-18
te,138,2020-06-18
gu,119,2020-06-18
eu,107,2020-06-18
no,106,2020-06-18
ko,104,2020-06-18
ne,95,2020-06-18
hu,82,2020-06-18
bg,73,2020-06-18
or,69,2020-06-18
iw,47,2020-06-18
pa,46,2020-06-18
sr,24,2020-06-18
hy,21,2020-06-18
is,19,2020-06-18
si,16,2020-06-18
am,14,2020-06-18
ckb,13,2020-06-18
ps,13,2020-06-18
ka,9,2020-06-18
my,8,2020-06-18
km,7,2020-06-18
bo,3,2020-06-18
sd,2,2020-06-18
