lang,n,date
en,282637,2021-10-13
es,44501,2021-10-13
pt,15568,2021-10-13
fr,12456,2021-10-13
in,11777,2021-10-13
und,10719,2021-10-13
it,9063,2021-10-13
de,4989,2021-10-13
ja,3454,2021-10-13
nl,3289,2021-10-13
tr,3289,2021-10-13
tl,3188,2021-10-13
ru,2070,2021-10-13
ca,1280,2021-10-13
pl,1253,2021-10-13
el,755,2021-10-13
ro,723,2021-10-13
hi,707,2021-10-13
cs,552,2021-10-13
lv,518,2021-10-13
ar,462,2021-10-13
zh,433,2021-10-13
sv,416,2021-10-13
et,388,2021-10-13
uk,364,2021-10-13
th,321,2021-10-13
fi,292,2021-10-13
sl,168,2021-10-13
ta,151,2021-10-13
vi,151,2021-10-13
ko,120,2021-10-13
hu,119,2021-10-13
da,113,2021-10-13
ml,107,2021-10-13
ht,100,2021-10-13
bn,75,2021-10-13
mr,75,2021-10-13
no,73,2021-10-13
bg,63,2021-10-13
te,59,2021-10-13
cy,58,2021-10-13
is,53,2021-10-13
kn,48,2021-10-13
or,45,2021-10-13
lt,44,2021-10-13
fa,43,2021-10-13
gu,42,2021-10-13
ur,36,2021-10-13
eu,35,2021-10-13
iw,33,2021-10-13
pa,22,2021-10-13
si,20,2021-10-13
hy,17,2021-10-13
ne,12,2021-10-13
my,8,2021-10-13
lo,7,2021-10-13
sr,7,2021-10-13
am,4,2021-10-13
bo,1,2021-10-13
km,1,2021-10-13
