lang,n,date
en,425174,2021-03-10
es,74566,2021-03-10
pt,66097,2021-03-10
fr,20188,2021-03-10
it,16760,2021-03-10
und,15199,2021-03-10
in,12168,2021-03-10
de,7999,2021-03-10
tl,5108,2021-03-10
nl,4495,2021-03-10
tr,4196,2021-03-10
ja,3667,2021-03-10
ca,2585,2021-03-10
pl,2390,2021-03-10
el,1614,2021-03-10
ru,1563,2021-03-10
hi,1111,2021-03-10
cs,1025,2021-03-10
ro,888,2021-03-10
sv,840,2021-03-10
et,666,2021-03-10
ar,535,2021-03-10
da,414,2021-03-10
lv,407,2021-03-10
uk,402,2021-03-10
ur,388,2021-03-10
fi,309,2021-03-10
th,307,2021-03-10
zh,302,2021-03-10
mr,285,2021-03-10
ht,248,2021-03-10
no,217,2021-03-10
hu,186,2021-03-10
cy,169,2021-03-10
sl,157,2021-03-10
ta,157,2021-03-10
vi,136,2021-03-10
gu,120,2021-03-10
lt,113,2021-03-10
bg,85,2021-03-10
ml,83,2021-03-10
kn,72,2021-03-10
ko,70,2021-03-10
bn,60,2021-03-10
te,57,2021-03-10
fa,56,2021-03-10
eu,54,2021-03-10
is,52,2021-03-10
iw,48,2021-03-10
or,37,2021-03-10
sr,27,2021-03-10
pa,26,2021-03-10
ne,20,2021-03-10
km,13,2021-03-10
hy,9,2021-03-10
si,8,2021-03-10
my,6,2021-03-10
am,4,2021-03-10
ckb,2,2021-03-10
dv,2,2021-03-10
lo,2,2021-03-10
ps,2,2021-03-10
bo,1,2021-03-10
ka,1,2021-03-10
sd,1,2021-03-10
