lang,n,date
en,381184,2021-03-08
es,66106,2021-03-08
pt,60709,2021-03-08
in,39094,2021-03-08
fr,19401,2021-03-08
it,17401,2021-03-08
und,13361,2021-03-08
de,7594,2021-03-08
tl,5729,2021-03-08
nl,5134,2021-03-08
tr,3970,2021-03-08
ja,3427,2021-03-08
ca,2486,2021-03-08
el,1736,2021-03-08
pl,1729,2021-03-08
cs,1090,2021-03-08
sv,1053,2021-03-08
hi,1037,2021-03-08
ru,1023,2021-03-08
ro,808,2021-03-08
ar,618,2021-03-08
et,550,2021-03-08
lv,376,2021-03-08
da,334,2021-03-08
fi,313,2021-03-08
th,305,2021-03-08
ht,284,2021-03-08
uk,262,2021-03-08
zh,257,2021-03-08
vi,183,2021-03-08
mr,180,2021-03-08
hu,152,2021-03-08
ta,149,2021-03-08
cy,148,2021-03-08
ur,125,2021-03-08
sl,124,2021-03-08
no,118,2021-03-08
ko,92,2021-03-08
ml,87,2021-03-08
lt,86,2021-03-08
gu,78,2021-03-08
bg,77,2021-03-08
eu,69,2021-03-08
is,65,2021-03-08
iw,56,2021-03-08
kn,55,2021-03-08
bn,54,2021-03-08
fa,53,2021-03-08
te,40,2021-03-08
or,25,2021-03-08
sr,19,2021-03-08
my,18,2021-03-08
ne,14,2021-03-08
si,10,2021-03-08
pa,6,2021-03-08
ckb,5,2021-03-08
km,5,2021-03-08
lo,5,2021-03-08
hy,4,2021-03-08
ps,4,2021-03-08
am,2,2021-03-08
ka,1,2021-03-08
sd,1,2021-03-08
