lang,n,date
en,235881,2021-10-25
es,36006,2021-10-25
pt,17670,2021-10-25
in,10698,2021-10-25
it,10348,2021-10-25
fr,10293,2021-10-25
und,10176,2021-10-25
de,6613,2021-10-25
nl,6041,2021-10-25
tr,4256,2021-10-25
ja,3359,2021-10-25
tl,2913,2021-10-25
ru,2571,2021-10-25
pl,1893,2021-10-25
ca,1229,2021-10-25
cs,1174,2021-10-25
hi,964,2021-10-25
el,755,2021-10-25
ro,699,2021-10-25
lv,607,2021-10-25
uk,507,2021-10-25
th,440,2021-10-25
ar,433,2021-10-25
sv,414,2021-10-25
et,392,2021-10-25
zh,347,2021-10-25
fi,316,2021-10-25
ta,180,2021-10-25
da,163,2021-10-25
sl,161,2021-10-25
hu,159,2021-10-25
vi,154,2021-10-25
bn,135,2021-10-25
ht,105,2021-10-25
bg,99,2021-10-25
ml,97,2021-10-25
mr,91,2021-10-25
gu,75,2021-10-25
no,68,2021-10-25
ko,63,2021-10-25
ur,59,2021-10-25
or,55,2021-10-25
cy,53,2021-10-25
kn,48,2021-10-25
te,42,2021-10-25
eu,40,2021-10-25
iw,36,2021-10-25
lt,31,2021-10-25
is,30,2021-10-25
fa,26,2021-10-25
sr,18,2021-10-25
hy,15,2021-10-25
si,13,2021-10-25
ne,10,2021-10-25
my,8,2021-10-25
pa,8,2021-10-25
lo,4,2021-10-25
am,2,2021-10-25
bo,1,2021-10-25
ckb,1,2021-10-25
ka,1,2021-10-25
