lang,n,date
en,303566,2020-09-12
es,77778,2020-09-12
pt,18806,2020-09-12
in,17578,2020-09-12
fr,17512,2020-09-12
und,15864,2020-09-12
tr,7931,2020-09-12
it,6862,2020-09-12
ca,4605,2020-09-12
tl,4575,2020-09-12
ja,2988,2020-09-12
de,2823,2020-09-12
hi,2296,2020-09-12
nl,1903,2020-09-12
ru,1172,2020-09-12
pl,876,2020-09-12
cs,664,2020-09-12
et,631,2020-09-12
el,574,2020-09-12
ar,565,2020-09-12
ro,533,2020-09-12
ta,343,2020-09-12
sv,337,2020-09-12
mr,258,2020-09-12
da,246,2020-09-12
zh,240,2020-09-12
th,237,2020-09-12
gu,185,2020-09-12
fi,183,2020-09-12
ml,180,2020-09-12
lt,179,2020-09-12
uk,173,2020-09-12
bn,142,2020-09-12
kn,131,2020-09-12
te,124,2020-09-12
ht,117,2020-09-12
hu,117,2020-09-12
lv,108,2020-09-12
ur,98,2020-09-12
cy,97,2020-09-12
ko,94,2020-09-12
no,94,2020-09-12
sl,88,2020-09-12
or,83,2020-09-12
vi,76,2020-09-12
ne,69,2020-09-12
iw,59,2020-09-12
eu,56,2020-09-12
fa,50,2020-09-12
bg,36,2020-09-12
pa,28,2020-09-12
my,26,2020-09-12
is,17,2020-09-12
si,7,2020-09-12
hy,6,2020-09-12
sr,6,2020-09-12
ka,5,2020-09-12
lo,3,2020-09-12
am,1,2020-09-12
