lang,n,date
en,330599,2020-08-08
es,98678,2020-08-08
pt,37527,2020-08-08
und,19285,2020-08-08
fr,13256,2020-08-08
in,12690,2020-08-08
it,7479,2020-08-08
tl,5496,2020-08-08
tr,4716,2020-08-08
ja,4697,2020-08-08
de,3971,2020-08-08
ca,3384,2020-08-08
hi,3216,2020-08-08
nl,2310,2020-08-08
ru,1310,2020-08-08
pl,1109,2020-08-08
ar,740,2020-08-08
el,683,2020-08-08
ro,634,2020-08-08
et,608,2020-08-08
ta,587,2020-08-08
sv,393,2020-08-08
cs,293,2020-08-08
mr,284,2020-08-08
da,281,2020-08-08
lt,279,2020-08-08
ml,236,2020-08-08
zh,236,2020-08-08
vi,230,2020-08-08
bn,226,2020-08-08
th,225,2020-08-08
te,218,2020-08-08
uk,215,2020-08-08
fi,201,2020-08-08
ur,184,2020-08-08
kn,180,2020-08-08
ht,175,2020-08-08
gu,168,2020-08-08
no,144,2020-08-08
or,124,2020-08-08
lv,106,2020-08-08
iw,95,2020-08-08
hu,87,2020-08-08
fa,81,2020-08-08
sl,77,2020-08-08
ne,75,2020-08-08
ko,70,2020-08-08
cy,59,2020-08-08
eu,47,2020-08-08
is,39,2020-08-08
bg,38,2020-08-08
pa,33,2020-08-08
sr,16,2020-08-08
hy,11,2020-08-08
am,9,2020-08-08
my,6,2020-08-08
km,5,2020-08-08
ps,4,2020-08-08
si,4,2020-08-08
ka,3,2020-08-08
lo,3,2020-08-08
bo,2,2020-08-08
sd,1,2020-08-08
