lang,n,date
en,424949,2021-04-15
es,114793,2021-04-15
pt,47888,2021-04-15
fr,25271,2021-04-15
und,17785,2021-04-15
in,14318,2021-04-15
it,13649,2021-04-15
de,12957,2021-04-15
hi,11507,2021-04-15
tr,8917,2021-04-15
tl,8098,2021-04-15
nl,5026,2021-04-15
ja,4571,2021-04-15
pl,2792,2021-04-15
ca,2467,2021-04-15
ru,1563,2021-04-15
et,1297,2021-04-15
mr,1219,2021-04-15
sv,1202,2021-04-15
el,1197,2021-04-15
th,1191,2021-04-15
ta,810,2021-04-15
ro,734,2021-04-15
cs,667,2021-04-15
ht,537,2021-04-15
ar,524,2021-04-15
gu,520,2021-04-15
da,511,2021-04-15
ml,412,2021-04-15
fi,376,2021-04-15
lv,370,2021-04-15
zh,362,2021-04-15
kn,336,2021-04-15
bn,311,2021-04-15
uk,306,2021-04-15
no,289,2021-04-15
te,253,2021-04-15
ur,205,2021-04-15
sl,195,2021-04-15
or,194,2021-04-15
hu,141,2021-04-15
cy,132,2021-04-15
vi,124,2021-04-15
eu,95,2021-04-15
ko,91,2021-04-15
lt,82,2021-04-15
pa,71,2021-04-15
fa,68,2021-04-15
bg,64,2021-04-15
ne,62,2021-04-15
is,40,2021-04-15
iw,26,2021-04-15
sr,21,2021-04-15
km,12,2021-04-15
hy,9,2021-04-15
am,8,2021-04-15
lo,6,2021-04-15
my,6,2021-04-15
si,6,2021-04-15
ps,3,2021-04-15
bo,1,2021-04-15
ckb,1,2021-04-15
ka,1,2021-04-15
sd,1,2021-04-15
