lang,n,date
en,450197,2021-04-20
es,93677,2021-04-20
pt,40676,2021-04-20
fr,19873,2021-04-20
und,17272,2021-04-20
hi,17193,2021-04-20
in,16083,2021-04-20
it,11578,2021-04-20
tr,10199,2021-04-20
de,8425,2021-04-20
tl,7623,2021-04-20
nl,4810,2021-04-20
ja,4776,2021-04-20
pl,2556,2021-04-20
ca,2376,2021-04-20
et,1860,2021-04-20
ru,1646,2021-04-20
mr,1526,2021-04-20
el,1514,2021-04-20
ta,1318,2021-04-20
th,1029,2021-04-20
ht,997,2021-04-20
gu,956,2021-04-20
sv,943,2021-04-20
ro,913,2021-04-20
kn,660,2021-04-20
bn,655,2021-04-20
ar,642,2021-04-20
te,559,2021-04-20
cs,554,2021-04-20
ml,548,2021-04-20
lv,442,2021-04-20
da,427,2021-04-20
fi,426,2021-04-20
zh,284,2021-04-20
uk,274,2021-04-20
ur,249,2021-04-20
or,241,2021-04-20
sl,224,2021-04-20
no,187,2021-04-20
pa,166,2021-04-20
hu,156,2021-04-20
ko,142,2021-04-20
cy,133,2021-04-20
lt,107,2021-04-20
fa,106,2021-04-20
vi,92,2021-04-20
ne,88,2021-04-20
eu,86,2021-04-20
is,83,2021-04-20
bg,38,2021-04-20
my,32,2021-04-20
si,31,2021-04-20
iw,25,2021-04-20
sr,16,2021-04-20
km,14,2021-04-20
am,11,2021-04-20
lo,11,2021-04-20
hy,9,2021-04-20
ka,8,2021-04-20
ps,3,2021-04-20
dv,2,2021-04-20
bo,1,2021-04-20
ckb,1,2021-04-20
