lang,n,date
en,537099,2021-12-28
es,101492,2021-12-28
fr,44010,2021-12-28
pt,26879,2021-12-28
it,20470,2021-12-28
und,16950,2021-12-28
in,11056,2021-12-28
de,7913,2021-12-28
nl,7509,2021-12-28
tr,5043,2021-12-28
ja,3515,2021-12-28
pl,3106,2021-12-28
ca,2970,2021-12-28
el,2624,2021-12-28
tl,2107,2021-12-28
hi,2073,2021-12-28
sv,1495,2021-12-28
ru,1447,2021-12-28
cs,701,2021-12-28
et,683,2021-12-28
da,616,2021-12-28
ro,545,2021-12-28
ar,528,2021-12-28
fi,446,2021-12-28
ta,422,2021-12-28
zh,364,2021-12-28
th,354,2021-12-28
lv,325,2021-12-28
bn,264,2021-12-28
no,263,2021-12-28
ht,256,2021-12-28
is,194,2021-12-28
mr,189,2021-12-28
gu,187,2021-12-28
sl,176,2021-12-28
ml,169,2021-12-28
uk,166,2021-12-28
vi,145,2021-12-28
hu,130,2021-12-28
kn,121,2021-12-28
te,119,2021-12-28
eu,112,2021-12-28
cy,107,2021-12-28
ko,101,2021-12-28
or,89,2021-12-28
ur,84,2021-12-28
lt,83,2021-12-28
iw,81,2021-12-28
bg,42,2021-12-28
pa,42,2021-12-28
fa,37,2021-12-28
si,20,2021-12-28
ne,11,2021-12-28
my,8,2021-12-28
sr,8,2021-12-28
hy,6,2021-12-28
lo,4,2021-12-28
am,3,2021-12-28
ckb,3,2021-12-28
km,3,2021-12-28
ps,3,2021-12-28
ka,2,2021-12-28
bo,1,2021-12-28
sd,1,2021-12-28
