lang,n,date
en,475078,2020-07-03
es,129254,2020-07-03
pt,43921,2020-07-03
und,28276,2020-07-03
fr,15228,2020-07-03
in,13566,2020-07-03
tl,10757,2020-07-03
it,9855,2020-07-03
ja,5799,2020-07-03
de,4049,2020-07-03
tr,3677,2020-07-03
ca,3652,2020-07-03
hi,2611,2020-07-03
ru,2398,2020-07-03
nl,1861,2020-07-03
ar,1163,2020-07-03
ro,987,2020-07-03
ta,846,2020-07-03
et,823,2020-07-03
pl,701,2020-07-03
el,668,2020-07-03
sv,666,2020-07-03
mr,467,2020-07-03
th,410,2020-07-03
lt,370,2020-07-03
uk,357,2020-07-03
cs,344,2020-07-03
zh,334,2020-07-03
kn,332,2020-07-03
ml,306,2020-07-03
ur,269,2020-07-03
bn,266,2020-07-03
fi,215,2020-07-03
te,211,2020-07-03
da,189,2020-07-03
gu,182,2020-07-03
lv,181,2020-07-03
ht,169,2020-07-03
cy,166,2020-07-03
sl,129,2020-07-03
vi,126,2020-07-03
fa,117,2020-07-03
ko,116,2020-07-03
no,103,2020-07-03
hu,97,2020-07-03
eu,95,2020-07-03
or,91,2020-07-03
bg,89,2020-07-03
pa,54,2020-07-03
ne,53,2020-07-03
iw,51,2020-07-03
sr,39,2020-07-03
hy,23,2020-07-03
ps,20,2020-07-03
is,16,2020-07-03
my,16,2020-07-03
ckb,10,2020-07-03
si,7,2020-07-03
sd,6,2020-07-03
ka,4,2020-07-03
am,1,2020-07-03
km,1,2020-07-03
lo,1,2020-07-03
