lang,n,date
en,261979,2020-07-19
es,73792,2020-07-19
pt,23116,2020-07-19
und,16424,2020-07-19
fr,10540,2020-07-19
in,9286,2020-07-19
it,5133,2020-07-19
tl,3850,2020-07-19
ca,2638,2020-07-19
tr,2576,2020-07-19
hi,2353,2020-07-19
ja,2101,2020-07-19
de,2055,2020-07-19
nl,1394,2020-07-19
ar,914,2020-07-19
ru,793,2020-07-19
ro,498,2020-07-19
et,434,2020-07-19
ta,378,2020-07-19
pl,334,2020-07-19
el,316,2020-07-19
sv,279,2020-07-19
ml,231,2020-07-19
mr,221,2020-07-19
cs,194,2020-07-19
zh,191,2020-07-19
gu,175,2020-07-19
fa,165,2020-07-19
lt,156,2020-07-19
th,143,2020-07-19
bn,134,2020-07-19
fi,124,2020-07-19
kn,123,2020-07-19
te,118,2020-07-19
da,115,2020-07-19
uk,97,2020-07-19
ur,92,2020-07-19
lv,79,2020-07-19
ht,77,2020-07-19
iw,77,2020-07-19
sl,68,2020-07-19
or,56,2020-07-19
cy,55,2020-07-19
hu,50,2020-07-19
no,49,2020-07-19
eu,48,2020-07-19
vi,48,2020-07-19
ko,47,2020-07-19
pa,29,2020-07-19
ne,22,2020-07-19
bg,20,2020-07-19
sr,18,2020-07-19
is,15,2020-07-19
ps,6,2020-07-19
si,6,2020-07-19
my,4,2020-07-19
hy,3,2020-07-19
am,2,2020-07-19
ckb,1,2020-07-19
dv,1,2020-07-19
ka,1,2020-07-19
km,1,2020-07-19
sd,1,2020-07-19
