lang,n,date
en,342211,2021-08-28
es,37432,2021-08-28
fr,16276,2021-08-28
in,15545,2021-08-28
pt,15381,2021-08-28
und,14363,2021-08-28
it,7654,2021-08-28
tr,7146,2021-08-28
tl,5826,2021-08-28
de,5692,2021-08-28
ja,5268,2021-08-28
nl,2837,2021-08-28
ca,1305,2021-08-28
pl,1244,2021-08-28
hi,1158,2021-08-28
ru,992,2021-08-28
el,916,2021-08-28
sv,689,2021-08-28
et,621,2021-08-28
zh,558,2021-08-28
th,557,2021-08-28
cs,475,2021-08-28
ro,467,2021-08-28
ar,433,2021-08-28
da,270,2021-08-28
sl,263,2021-08-28
ta,260,2021-08-28
vi,257,2021-08-28
lv,225,2021-08-28
ml,209,2021-08-28
no,187,2021-08-28
fi,186,2021-08-28
uk,175,2021-08-28
bn,148,2021-08-28
ur,146,2021-08-28
mr,138,2021-08-28
ko,137,2021-08-28
ht,134,2021-08-28
fa,111,2021-08-28
hu,91,2021-08-28
gu,76,2021-08-28
te,76,2021-08-28
iw,70,2021-08-28
kn,61,2021-08-28
si,55,2021-08-28
cy,53,2021-08-28
bg,51,2021-08-28
lt,51,2021-08-28
or,51,2021-08-28
is,31,2021-08-28
eu,23,2021-08-28
sr,20,2021-08-28
my,19,2021-08-28
pa,14,2021-08-28
ne,9,2021-08-28
hy,5,2021-08-28
ps,5,2021-08-28
ka,3,2021-08-28
am,1,2021-08-28
ckb,1,2021-08-28
lo,1,2021-08-28
