lang,n,date
en,509238,2020-07-10
es,153994,2020-07-10
pt,39356,2020-07-10
und,27220,2020-07-10
fr,17980,2020-07-10
in,15637,2020-07-10
tl,13799,2020-07-10
it,10017,2020-07-10
ja,6629,2020-07-10
ca,5098,2020-07-10
de,4207,2020-07-10
tr,3486,2020-07-10
hi,3019,2020-07-10
ru,2440,2020-07-10
nl,1977,2020-07-10
ar,1189,2020-07-10
ro,1069,2020-07-10
ta,946,2020-07-10
et,835,2020-07-10
pl,765,2020-07-10
zh,701,2020-07-10
sv,668,2020-07-10
el,593,2020-07-10
lv,510,2020-07-10
mr,493,2020-07-10
th,430,2020-07-10
kn,419,2020-07-10
ml,361,2020-07-10
lt,356,2020-07-10
ur,306,2020-07-10
cs,296,2020-07-10
bn,295,2020-07-10
uk,282,2020-07-10
te,248,2020-07-10
gu,232,2020-07-10
da,210,2020-07-10
fi,189,2020-07-10
ht,177,2020-07-10
cy,156,2020-07-10
fa,140,2020-07-10
sl,136,2020-07-10
vi,136,2020-07-10
no,127,2020-07-10
eu,117,2020-07-10
or,117,2020-07-10
ko,93,2020-07-10
hu,87,2020-07-10
bg,76,2020-07-10
pa,58,2020-07-10
iw,56,2020-07-10
ne,54,2020-07-10
si,36,2020-07-10
sr,30,2020-07-10
hy,21,2020-07-10
is,21,2020-07-10
my,17,2020-07-10
ps,12,2020-07-10
ckb,11,2020-07-10
km,6,2020-07-10
ka,5,2020-07-10
lo,4,2020-07-10
am,1,2020-07-10
bo,1,2020-07-10
dv,1,2020-07-10
