lang,n,date
en,362141,2020-08-01
es,108710,2020-08-01
pt,28034,2020-08-01
und,20752,2020-08-01
fr,15439,2020-08-01
in,11737,2020-08-01
it,9452,2020-08-01
tl,8450,2020-08-01
ja,5976,2020-08-01
de,5503,2020-08-01
tr,3823,2020-08-01
ca,2955,2020-08-01
nl,2722,2020-08-01
hi,2590,2020-08-01
ru,1616,2020-08-01
el,1058,2020-08-01
pl,918,2020-08-01
et,863,2020-08-01
ro,840,2020-08-01
ar,757,2020-08-01
ta,666,2020-08-01
sv,452,2020-08-01
ml,431,2020-08-01
zh,356,2020-08-01
vi,353,2020-08-01
cs,280,2020-08-01
mr,261,2020-08-01
th,258,2020-08-01
lt,243,2020-08-01
te,240,2020-08-01
uk,216,2020-08-01
da,206,2020-08-01
bn,195,2020-08-01
kn,183,2020-08-01
fi,166,2020-08-01
gu,157,2020-08-01
ht,153,2020-08-01
lv,147,2020-08-01
no,146,2020-08-01
fa,135,2020-08-01
or,129,2020-08-01
cy,126,2020-08-01
hu,103,2020-08-01
ur,90,2020-08-01
sl,81,2020-08-01
bg,76,2020-08-01
is,71,2020-08-01
ko,58,2020-08-01
ne,58,2020-08-01
pa,54,2020-08-01
eu,44,2020-08-01
iw,31,2020-08-01
sr,17,2020-08-01
si,9,2020-08-01
hy,8,2020-08-01
ka,8,2020-08-01
my,8,2020-08-01
am,6,2020-08-01
ckb,5,2020-08-01
km,5,2020-08-01
dv,2,2020-08-01
ps,1,2020-08-01
