lang,n,date
en,273676,2021-06-26
es,52472,2021-06-26
in,43484,2021-06-26
pt,27295,2021-06-26
fr,14283,2021-06-26
und,11065,2021-06-26
it,6284,2021-06-26
ja,4342,2021-06-26
de,3981,2021-06-26
tr,3791,2021-06-26
tl,3599,2021-06-26
nl,3082,2021-06-26
hi,2949,2021-06-26
ru,1660,2021-06-26
ca,1477,2021-06-26
pl,1209,2021-06-26
th,946,2021-06-26
el,792,2021-06-26
et,655,2021-06-26
ar,555,2021-06-26
ta,532,2021-06-26
ro,465,2021-06-26
zh,416,2021-06-26
mr,362,2021-06-26
sv,352,2021-06-26
cs,325,2021-06-26
bn,316,2021-06-26
ht,272,2021-06-26
fi,237,2021-06-26
vi,210,2021-06-26
lv,205,2021-06-26
ml,202,2021-06-26
kn,182,2021-06-26
uk,153,2021-06-26
gu,144,2021-06-26
da,133,2021-06-26
ko,124,2021-06-26
te,124,2021-06-26
or,112,2021-06-26
no,109,2021-06-26
sl,108,2021-06-26
ne,107,2021-06-26
ur,95,2021-06-26
hu,90,2021-06-26
cy,74,2021-06-26
fa,54,2021-06-26
iw,50,2021-06-26
is,48,2021-06-26
lt,44,2021-06-26
eu,35,2021-06-26
bg,33,2021-06-26
pa,33,2021-06-26
si,21,2021-06-26
my,18,2021-06-26
sr,13,2021-06-26
km,9,2021-06-26
ckb,7,2021-06-26
am,6,2021-06-26
hy,5,2021-06-26
ps,3,2021-06-26
dv,1,2021-06-26
lo,1,2021-06-26
