lang,n,date
en,301301,2021-05-31
es,85596,2021-05-31
pt,48571,2021-05-31
in,27123,2021-05-31
fr,14972,2021-05-31
und,12914,2021-05-31
it,7575,2021-05-31
hi,6867,2021-05-31
de,5678,2021-05-31
tl,5406,2021-05-31
tr,5240,2021-05-31
ja,4653,2021-05-31
nl,3424,2021-05-31
ca,1625,2021-05-31
pl,1463,2021-05-31
ru,1449,2021-05-31
et,1181,2021-05-31
ta,1138,2021-05-31
th,924,2021-05-31
el,858,2021-05-31
ht,823,2021-05-31
zh,749,2021-05-31
ar,709,2021-05-31
ro,694,2021-05-31
mr,655,2021-05-31
ko,601,2021-05-31
cs,581,2021-05-31
sv,535,2021-05-31
kn,527,2021-05-31
bn,451,2021-05-31
ml,377,2021-05-31
vi,374,2021-05-31
te,349,2021-05-31
lv,303,2021-05-31
fi,267,2021-05-31
da,255,2021-05-31
uk,224,2021-05-31
or,216,2021-05-31
gu,213,2021-05-31
ur,175,2021-05-31
sl,140,2021-05-31
no,128,2021-05-31
hu,119,2021-05-31
ne,115,2021-05-31
pa,81,2021-05-31
lt,79,2021-05-31
eu,69,2021-05-31
cy,62,2021-05-31
bg,46,2021-05-31
fa,42,2021-05-31
si,37,2021-05-31
is,31,2021-05-31
iw,24,2021-05-31
my,16,2021-05-31
ps,12,2021-05-31
sr,10,2021-05-31
hy,8,2021-05-31
km,5,2021-05-31
lo,3,2021-05-31
ka,2,2021-05-31
bo,1,2021-05-31
dv,1,2021-05-31
sd,1,2021-05-31
