lang,n,date
en,411451,2021-03-15
es,80904,2021-03-15
pt,79995,2021-03-15
fr,25846,2021-03-15
it,19263,2021-03-15
und,16698,2021-03-15
de,14478,2021-03-15
in,12917,2021-03-15
tl,11839,2021-03-15
nl,4810,2021-03-15
tr,4798,2021-03-15
ja,3865,2021-03-15
pl,3137,2021-03-15
ca,3046,2021-03-15
ru,1804,2021-03-15
hi,1727,2021-03-15
el,1439,2021-03-15
cs,1083,2021-03-15
sv,1041,2021-03-15
ro,1006,2021-03-15
et,713,2021-03-15
ar,699,2021-03-15
lv,489,2021-03-15
ur,426,2021-03-15
uk,408,2021-03-15
fi,373,2021-03-15
ht,351,2021-03-15
da,331,2021-03-15
mr,327,2021-03-15
th,295,2021-03-15
zh,287,2021-03-15
no,285,2021-03-15
gu,236,2021-03-15
sl,175,2021-03-15
ta,161,2021-03-15
hu,154,2021-03-15
cy,149,2021-03-15
vi,146,2021-03-15
kn,132,2021-03-15
eu,103,2021-03-15
lt,100,2021-03-15
ko,98,2021-03-15
bg,84,2021-03-15
ml,78,2021-03-15
bn,68,2021-03-15
te,68,2021-03-15
or,66,2021-03-15
iw,56,2021-03-15
fa,55,2021-03-15
pa,43,2021-03-15
is,32,2021-03-15
sr,22,2021-03-15
ne,14,2021-03-15
si,12,2021-03-15
hy,11,2021-03-15
ka,9,2021-03-15
km,8,2021-03-15
my,7,2021-03-15
am,5,2021-03-15
ckb,5,2021-03-15
lo,4,2021-03-15
dv,2,2021-03-15
bo,1,2021-03-15
ps,1,2021-03-15
