lang,n,date
en,227515,2020-02-25
es,120795,2020-02-25
it,45984,2020-02-25
fr,26243,2020-02-25
und,19125,2020-02-25
pt,11155,2020-02-25
de,9532,2020-02-25
ja,9055,2020-02-25
ca,8553,2020-02-25
tr,5689,2020-02-25
nl,4922,2020-02-25
in,2951,2020-02-25
ro,1584,2020-02-25
lt,1441,2020-02-25
th,1303,2020-02-25
ar,1202,2020-02-25
fa,1189,2020-02-25
tl,1043,2020-02-25
pl,1021,2020-02-25
zh,938,2020-02-25
vi,917,2020-02-25
el,727,2020-02-25
ru,713,2020-02-25
sv,512,2020-02-25
da,441,2020-02-25
cs,371,2020-02-25
ko,367,2020-02-25
fi,334,2020-02-25
sl,251,2020-02-25
et,236,2020-02-25
hi,221,2020-02-25
ht,185,2020-02-25
lv,137,2020-02-25
ur,129,2020-02-25
ta,117,2020-02-25
no,110,2020-02-25
uk,80,2020-02-25
cy,61,2020-02-25
iw,59,2020-02-25
eu,55,2020-02-25
ml,40,2020-02-25
sr,40,2020-02-25
bn,39,2020-02-25
is,39,2020-02-25
ne,32,2020-02-25
bg,29,2020-02-25
hu,26,2020-02-25
mr,21,2020-02-25
ps,21,2020-02-25
te,20,2020-02-25
kn,19,2020-02-25
ckb,18,2020-02-25
si,12,2020-02-25
km,11,2020-02-25
gu,10,2020-02-25
or,8,2020-02-25
pa,6,2020-02-25
am,5,2020-02-25
hy,5,2020-02-25
my,4,2020-02-25
ka,3,2020-02-25
bo,2,2020-02-25
lo,2,2020-02-25
sd,2,2020-02-25
