lang,n,date
en,673100,2020-12-31
es,101940,2020-12-31
pt,58599,2020-12-31
fr,29445,2020-12-31
in,23750,2020-12-31
und,20050,2020-12-31
it,12690,2020-12-31
de,9518,2020-12-31
tl,9135,2020-12-31
tr,8002,2020-12-31
ja,6472,2020-12-31
nl,6311,2020-12-31
ca,3754,2020-12-31
pl,2565,2020-12-31
hi,1962,2020-12-31
ru,1596,2020-12-31
el,1461,2020-12-31
cs,1171,2020-12-31
th,1124,2020-12-31
sv,964,2020-12-31
et,859,2020-12-31
ro,839,2020-12-31
ar,760,2020-12-31
zh,620,2020-12-31
ta,482,2020-12-31
ht,450,2020-12-31
da,403,2020-12-31
fi,336,2020-12-31
lv,312,2020-12-31
mr,243,2020-12-31
uk,243,2020-12-31
ur,238,2020-12-31
lt,229,2020-12-31
ko,222,2020-12-31
sl,191,2020-12-31
no,169,2020-12-31
hu,168,2020-12-31
cy,150,2020-12-31
vi,149,2020-12-31
ml,145,2020-12-31
kn,130,2020-12-31
bn,119,2020-12-31
te,113,2020-12-31
gu,106,2020-12-31
fa,101,2020-12-31
iw,74,2020-12-31
is,69,2020-12-31
or,60,2020-12-31
bg,55,2020-12-31
eu,51,2020-12-31
ne,34,2020-12-31
si,33,2020-12-31
my,19,2020-12-31
pa,19,2020-12-31
sr,9,2020-12-31
ps,8,2020-12-31
hy,6,2020-12-31
ka,6,2020-12-31
lo,5,2020-12-31
am,4,2020-12-31
ckb,3,2020-12-31
km,1,2020-12-31
sd,1,2020-12-31
