lang,n,date
en,287753,2021-09-19
es,29100,2021-09-19
pt,11181,2021-09-19
und,10575,2021-09-19
fr,10226,2021-09-19
in,8036,2021-09-19
it,7601,2021-09-19
tl,6156,2021-09-19
de,4681,2021-09-19
tr,3883,2021-09-19
ja,3515,2021-09-19
nl,3061,2021-09-19
pl,1237,2021-09-19
hi,922,2021-09-19
ru,856,2021-09-19
ca,817,2021-09-19
sv,512,2021-09-19
el,484,2021-09-19
ro,439,2021-09-19
th,389,2021-09-19
et,382,2021-09-19
cs,348,2021-09-19
ar,332,2021-09-19
zh,299,2021-09-19
sl,270,2021-09-19
vi,205,2021-09-19
ta,201,2021-09-19
fi,177,2021-09-19
lv,162,2021-09-19
uk,143,2021-09-19
ml,123,2021-09-19
ht,114,2021-09-19
da,104,2021-09-19
hu,102,2021-09-19
ko,80,2021-09-19
iw,72,2021-09-19
mr,69,2021-09-19
ur,62,2021-09-19
bn,57,2021-09-19
fa,49,2021-09-19
cy,47,2021-09-19
te,47,2021-09-19
kn,44,2021-09-19
lt,44,2021-09-19
no,42,2021-09-19
si,41,2021-09-19
gu,38,2021-09-19
or,31,2021-09-19
bg,30,2021-09-19
is,28,2021-09-19
sr,28,2021-09-19
eu,18,2021-09-19
ne,11,2021-09-19
pa,10,2021-09-19
my,7,2021-09-19
hy,4,2021-09-19
am,3,2021-09-19
ckb,2,2021-09-19
ka,2,2021-09-19
km,2,2021-09-19
lo,1,2021-09-19
