lang,n,date
en,88144,2020-02-17
es,22703,2020-02-17
ja,6625,2020-02-17
fr,6616,2020-02-17
und,5672,2020-02-17
it,4575,2020-02-17
pt,4340,2020-02-17
in,2374,2020-02-17
de,1925,2020-02-17
nl,1303,2020-02-17
ca,1011,2020-02-17
tr,820,2020-02-17
zh,754,2020-02-17
tl,732,2020-02-17
lt,545,2020-02-17
th,489,2020-02-17
hi,449,2020-02-17
ro,333,2020-02-17
vi,302,2020-02-17
ar,289,2020-02-17
ru,275,2020-02-17
pl,269,2020-02-17
da,210,2020-02-17
el,187,2020-02-17
ta,135,2020-02-17
ko,121,2020-02-17
cs,105,2020-02-17
fi,100,2020-02-17
sv,87,2020-02-17
et,85,2020-02-17
ht,57,2020-02-17
ml,50,2020-02-17
te,46,2020-02-17
ur,45,2020-02-17
fa,43,2020-02-17
cy,39,2020-02-17
gu,39,2020-02-17
mr,38,2020-02-17
no,35,2020-02-17
sl,35,2020-02-17
uk,34,2020-02-17
kn,30,2020-02-17
lv,30,2020-02-17
bn,28,2020-02-17
iw,23,2020-02-17
or,23,2020-02-17
ne,18,2020-02-17
pa,15,2020-02-17
eu,13,2020-02-17
my,12,2020-02-17
bg,9,2020-02-17
hu,9,2020-02-17
am,8,2020-02-17
is,7,2020-02-17
km,7,2020-02-17
ps,5,2020-02-17
si,5,2020-02-17
lo,2,2020-02-17
sr,2,2020-02-17
ckb,1,2020-02-17
ka,1,2020-02-17
