lang,n,date
en,295895,2021-06-21
es,57369,2021-06-21
pt,42067,2021-06-21
in,37868,2021-06-21
und,12298,2021-06-21
fr,11811,2021-06-21
it,6996,2021-06-21
tr,5233,2021-06-21
ja,5034,2021-06-21
de,4478,2021-06-21
tl,4442,2021-06-21
hi,3130,2021-06-21
nl,3047,2021-06-21
ru,2361,2021-06-21
ca,1579,2021-06-21
pl,1401,2021-06-21
et,676,2021-06-21
ta,576,2021-06-21
ar,567,2021-06-21
th,558,2021-06-21
el,510,2021-06-21
da,491,2021-06-21
cs,453,2021-06-21
sv,440,2021-06-21
zh,424,2021-06-21
ro,421,2021-06-21
lv,339,2021-06-21
ht,307,2021-06-21
mr,274,2021-06-21
bn,257,2021-06-21
kn,257,2021-06-21
vi,227,2021-06-21
ml,194,2021-06-21
fi,181,2021-06-21
te,180,2021-06-21
uk,178,2021-06-21
sl,132,2021-06-21
gu,130,2021-06-21
ko,125,2021-06-21
ur,111,2021-06-21
or,107,2021-06-21
no,106,2021-06-21
cy,97,2021-06-21
ne,87,2021-06-21
pa,59,2021-06-21
eu,57,2021-06-21
lt,55,2021-06-21
bg,51,2021-06-21
is,39,2021-06-21
hu,37,2021-06-21
fa,34,2021-06-21
si,33,2021-06-21
iw,32,2021-06-21
my,22,2021-06-21
am,7,2021-06-21
km,6,2021-06-21
sr,6,2021-06-21
hy,3,2021-06-21
ka,3,2021-06-21
lo,3,2021-06-21
ps,1,2021-06-21
