lang,n,date
en,357587,2021-08-22
es,38370,2021-08-22
fr,18051,2021-08-22
pt,17756,2021-08-22
in,15330,2021-08-22
und,14600,2021-08-22
it,8112,2021-08-22
ja,5636,2021-08-22
de,5156,2021-08-22
tl,5031,2021-08-22
tr,4963,2021-08-22
nl,2900,2021-08-22
pl,1052,2021-08-22
ca,1003,2021-08-22
el,964,2021-08-22
ru,775,2021-08-22
hi,750,2021-08-22
th,697,2021-08-22
sv,616,2021-08-22
ar,540,2021-08-22
et,518,2021-08-22
cs,430,2021-08-22
zh,371,2021-08-22
ro,337,2021-08-22
fi,315,2021-08-22
vi,277,2021-08-22
da,245,2021-08-22
ta,187,2021-08-22
lv,184,2021-08-22
ml,152,2021-08-22
ht,147,2021-08-22
mr,138,2021-08-22
sl,138,2021-08-22
uk,132,2021-08-22
fa,124,2021-08-22
no,109,2021-08-22
ko,95,2021-08-22
hu,93,2021-08-22
ur,92,2021-08-22
bn,84,2021-08-22
iw,73,2021-08-22
is,56,2021-08-22
kn,56,2021-08-22
si,53,2021-08-22
bg,49,2021-08-22
lt,45,2021-08-22
gu,43,2021-08-22
te,39,2021-08-22
cy,38,2021-08-22
sr,36,2021-08-22
or,31,2021-08-22
ne,26,2021-08-22
my,19,2021-08-22
eu,16,2021-08-22
sd,15,2021-08-22
pa,11,2021-08-22
am,4,2021-08-22
hy,1,2021-08-22
ka,1,2021-08-22
lo,1,2021-08-22
ps,1,2021-08-22
