lang,n,date
en,420469,2020-11-28
es,57337,2020-11-28
pt,30715,2020-11-28
und,15778,2020-11-28
fr,15769,2020-11-28
in,15196,2020-11-28
tr,12218,2020-11-28
it,12114,2020-11-28
de,7141,2020-11-28
tl,5125,2020-11-28
ja,4180,2020-11-28
nl,3085,2020-11-28
ca,2338,2020-11-28
hi,2175,2020-11-28
el,2146,2020-11-28
gu,1816,2020-11-28
ru,1737,2020-11-28
pl,1659,2020-11-28
sv,842,2020-11-28
cs,748,2020-11-28
ro,685,2020-11-28
ar,671,2020-11-28
et,659,2020-11-28
ta,319,2020-11-28
lv,311,2020-11-28
da,279,2020-11-28
ur,273,2020-11-28
th,271,2020-11-28
ht,234,2020-11-28
mr,222,2020-11-28
fi,221,2020-11-28
uk,218,2020-11-28
sl,215,2020-11-28
zh,198,2020-11-28
no,184,2020-11-28
lt,138,2020-11-28
fa,135,2020-11-28
vi,122,2020-11-28
bn,119,2020-11-28
hu,117,2020-11-28
ml,117,2020-11-28
ko,114,2020-11-28
te,101,2020-11-28
cy,91,2020-11-28
bg,87,2020-11-28
is,83,2020-11-28
kn,72,2020-11-28
or,46,2020-11-28
iw,44,2020-11-28
eu,41,2020-11-28
ne,39,2020-11-28
si,34,2020-11-28
pa,16,2020-11-28
sr,15,2020-11-28
my,13,2020-11-28
hy,6,2020-11-28
ka,6,2020-11-28
ps,5,2020-11-28
am,3,2020-11-28
ckb,3,2020-11-28
bo,2,2020-11-28
km,2,2020-11-28
dv,1,2020-11-28
sd,1,2020-11-28
ug,1,2020-11-28
