lang,n,date
en,151315,2020-01-28
es,52474,2020-01-28
pt,27284,2020-01-28
fr,14397,2020-01-28
und,11903,2020-01-28
in,10247,2020-01-28
de,8747,2020-01-28
it,5142,2020-01-28
tr,3873,2020-01-28
tl,3178,2020-01-28
ca,2983,2020-01-28
ja,2790,2020-01-28
nl,2658,2020-01-28
lt,1645,2020-01-28
th,997,2020-01-28
zh,979,2020-01-28
pl,758,2020-01-28
hi,755,2020-01-28
ro,743,2020-01-28
da,504,2020-01-28
cs,371,2020-01-28
ru,348,2020-01-28
et,334,2020-01-28
ta,331,2020-01-28
sv,295,2020-01-28
fi,294,2020-01-28
ar,287,2020-01-28
ht,225,2020-01-28
ur,216,2020-01-28
ko,170,2020-01-28
el,135,2020-01-28
fa,103,2020-01-28
si,101,2020-01-28
sl,82,2020-01-28
ml,81,2020-01-28
gu,79,2020-01-28
vi,74,2020-01-28
te,70,2020-01-28
bn,68,2020-01-28
no,66,2020-01-28
mr,46,2020-01-28
lv,41,2020-01-28
kn,33,2020-01-28
or,33,2020-01-28
eu,31,2020-01-28
cy,27,2020-01-28
ne,24,2020-01-28
pa,23,2020-01-28
iw,19,2020-01-28
uk,19,2020-01-28
hu,17,2020-01-28
is,17,2020-01-28
km,17,2020-01-28
am,11,2020-01-28
bg,8,2020-01-28
ckb,6,2020-01-28
my,6,2020-01-28
sr,5,2020-01-28
lo,3,2020-01-28
ps,3,2020-01-28
sd,2,2020-01-28
bo,1,2020-01-28
dv,1,2020-01-28
ka,1,2020-01-28
