lang,n,date
en,610300,2020-12-09
es,88161,2020-12-09
pt,46887,2020-12-09
und,23142,2020-12-09
fr,22611,2020-12-09
de,17970,2020-12-09
in,17341,2020-12-09
it,12243,2020-12-09
tr,9550,2020-12-09
nl,5069,2020-12-09
tl,5061,2020-12-09
ja,4696,2020-12-09
ca,3393,2020-12-09
ru,2953,2020-12-09
pl,2339,2020-12-09
el,1695,2020-12-09
hi,1565,2020-12-09
sv,1160,2020-12-09
cs,1006,2020-12-09
et,812,2020-12-09
ro,803,2020-12-09
ar,640,2020-12-09
da,570,2020-12-09
lv,526,2020-12-09
uk,449,2020-12-09
th,419,2020-12-09
zh,359,2020-12-09
sl,319,2020-12-09
fi,311,2020-12-09
ht,260,2020-12-09
ur,254,2020-12-09
ta,236,2020-12-09
ko,191,2020-12-09
cy,186,2020-12-09
mr,182,2020-12-09
no,178,2020-12-09
fa,145,2020-12-09
lt,143,2020-12-09
gu,139,2020-12-09
hu,136,2020-12-09
bg,125,2020-12-09
eu,108,2020-12-09
ml,106,2020-12-09
vi,98,2020-12-09
bn,97,2020-12-09
te,77,2020-12-09
kn,72,2020-12-09
is,70,2020-12-09
iw,66,2020-12-09
or,32,2020-12-09
si,32,2020-12-09
ne,27,2020-12-09
sr,27,2020-12-09
my,21,2020-12-09
pa,14,2020-12-09
ps,9,2020-12-09
km,8,2020-12-09
hy,6,2020-12-09
am,5,2020-12-09
lo,4,2020-12-09
ckb,3,2020-12-09
ka,3,2020-12-09
sd,2,2020-12-09
