lang,n,date
en,244061,2021-06-13
es,51229,2021-06-13
pt,27966,2021-06-13
in,14736,2021-06-13
fr,11596,2021-06-13
und,9708,2021-06-13
it,6700,2021-06-13
tr,4903,2021-06-13
tl,4178,2021-06-13
de,3848,2021-06-13
ja,3753,2021-06-13
hi,3126,2021-06-13
nl,2618,2021-06-13
pl,1632,2021-06-13
ru,1483,2021-06-13
et,1240,2021-06-13
ca,1065,2021-06-13
ar,561,2021-06-13
ta,554,2021-06-13
ro,533,2021-06-13
th,528,2021-06-13
sv,511,2021-06-13
el,468,2021-06-13
ht,434,2021-06-13
zh,425,2021-06-13
cs,376,2021-06-13
da,326,2021-06-13
ml,244,2021-06-13
vi,237,2021-06-13
mr,227,2021-06-13
kn,219,2021-06-13
ko,218,2021-06-13
bn,204,2021-06-13
fi,201,2021-06-13
lv,157,2021-06-13
uk,149,2021-06-13
or,133,2021-06-13
te,132,2021-06-13
ne,121,2021-06-13
no,117,2021-06-13
gu,110,2021-06-13
sl,101,2021-06-13
ur,96,2021-06-13
lt,89,2021-06-13
fa,69,2021-06-13
cy,49,2021-06-13
pa,40,2021-06-13
eu,35,2021-06-13
bg,34,2021-06-13
hu,34,2021-06-13
is,24,2021-06-13
si,24,2021-06-13
iw,13,2021-06-13
sr,13,2021-06-13
my,11,2021-06-13
ps,10,2021-06-13
km,5,2021-06-13
am,3,2021-06-13
ckb,2,2021-06-13
dv,1,2021-06-13
