lang,n,date
en,496329,2021-02-02
es,107148,2021-02-02
pt,30335,2021-02-02
fr,28614,2021-02-02
in,18831,2021-02-02
und,17008,2021-02-02
de,12556,2021-02-02
it,11041,2021-02-02
tr,9710,2021-02-02
nl,8532,2021-02-02
ja,5243,2021-02-02
tl,4293,2021-02-02
ca,3963,2021-02-02
pl,2204,2021-02-02
el,1913,2021-02-02
ru,1899,2021-02-02
hi,1115,2021-02-02
cs,991,2021-02-02
et,930,2021-02-02
ro,887,2021-02-02
sv,861,2021-02-02
ar,755,2021-02-02
lv,635,2021-02-02
th,497,2021-02-02
da,369,2021-02-02
fi,329,2021-02-02
zh,325,2021-02-02
uk,324,2021-02-02
ht,276,2021-02-02
vi,205,2021-02-02
sl,194,2021-02-02
no,189,2021-02-02
ta,173,2021-02-02
ur,165,2021-02-02
cy,155,2021-02-02
hu,121,2021-02-02
ml,118,2021-02-02
lt,115,2021-02-02
fa,106,2021-02-02
mr,93,2021-02-02
eu,90,2021-02-02
bg,84,2021-02-02
ko,78,2021-02-02
iw,70,2021-02-02
bn,60,2021-02-02
gu,59,2021-02-02
kn,57,2021-02-02
te,49,2021-02-02
is,42,2021-02-02
or,32,2021-02-02
si,28,2021-02-02
sr,26,2021-02-02
my,18,2021-02-02
ne,16,2021-02-02
am,11,2021-02-02
pa,9,2021-02-02
ka,7,2021-02-02
ckb,5,2021-02-02
hy,5,2021-02-02
km,3,2021-02-02
lo,2,2021-02-02
ps,2,2021-02-02
dv,1,2021-02-02
