lang,n,date
en,431492,2020-08-10
es,123753,2020-08-10
pt,38112,2020-08-10
und,23040,2020-08-10
fr,16485,2020-08-10
in,15432,2020-08-10
it,8477,2020-08-10
tl,7324,2020-08-10
tr,6200,2020-08-10
ja,4949,2020-08-10
ca,4072,2020-08-10
de,3852,2020-08-10
hi,3179,2020-08-10
nl,2362,2020-08-10
ru,2213,2020-08-10
pl,1079,2020-08-10
ro,887,2020-08-10
el,801,2020-08-10
et,747,2020-08-10
ar,736,2020-08-10
ta,735,2020-08-10
sv,548,2020-08-10
mr,396,2020-08-10
lt,344,2020-08-10
uk,322,2020-08-10
da,321,2020-08-10
bn,309,2020-08-10
zh,307,2020-08-10
te,270,2020-08-10
vi,261,2020-08-10
th,254,2020-08-10
cs,251,2020-08-10
fi,246,2020-08-10
ml,240,2020-08-10
kn,217,2020-08-10
gu,205,2020-08-10
no,188,2020-08-10
ur,174,2020-08-10
ht,141,2020-08-10
sl,124,2020-08-10
cy,123,2020-08-10
lv,119,2020-08-10
or,111,2020-08-10
fa,110,2020-08-10
ne,95,2020-08-10
hu,94,2020-08-10
ko,90,2020-08-10
bg,76,2020-08-10
eu,75,2020-08-10
pa,67,2020-08-10
iw,62,2020-08-10
is,53,2020-08-10
si,18,2020-08-10
sr,17,2020-08-10
my,10,2020-08-10
hy,8,2020-08-10
am,6,2020-08-10
km,5,2020-08-10
ckb,4,2020-08-10
ka,4,2020-08-10
lo,4,2020-08-10
ps,4,2020-08-10
bo,2,2020-08-10
sd,2,2020-08-10
