lang,n,date
en,691819,2020-04-12
es,234879,2020-04-12
und,62208,2020-04-12
pt,59249,2020-04-12
fr,51488,2020-04-12
in,31004,2020-04-12
it,23045,2020-04-12
ja,17178,2020-04-12
tr,14771,2020-04-12
hi,12621,2020-04-12
ca,10173,2020-04-12
tl,9449,2020-04-12
de,8915,2020-04-12
nl,5100,2020-04-12
ar,4381,2020-04-12
ru,3663,2020-04-12
th,2535,2020-04-12
ro,2021,2020-04-12
ta,1672,2020-04-12
ur,1565,2020-04-12
el,1504,2020-04-12
et,1438,2020-04-12
pl,1249,2020-04-12
mr,1121,2020-04-12
sv,1098,2020-04-12
uk,1028,2020-04-12
zh,984,2020-04-12
lt,905,2020-04-12
cs,711,2020-04-12
fi,687,2020-04-12
da,661,2020-04-12
fa,615,2020-04-12
vi,595,2020-04-12
ht,526,2020-04-12
gu,482,2020-04-12
kn,473,2020-04-12
ml,459,2020-04-12
te,451,2020-04-12
bn,436,2020-04-12
ne,367,2020-04-12
ko,321,2020-04-12
sl,319,2020-04-12
lv,277,2020-04-12
no,242,2020-04-12
or,221,2020-04-12
iw,198,2020-04-12
cy,189,2020-04-12
eu,183,2020-04-12
bg,123,2020-04-12
pa,118,2020-04-12
hu,110,2020-04-12
si,104,2020-04-12
is,65,2020-04-12
sr,61,2020-04-12
my,48,2020-04-12
ps,48,2020-04-12
am,19,2020-04-12
ckb,17,2020-04-12
hy,14,2020-04-12
ka,12,2020-04-12
sd,12,2020-04-12
dv,4,2020-04-12
km,4,2020-04-12
lo,3,2020-04-12
