lang,n,date
en,441259,2021-04-22
es,87638,2021-04-22
pt,32423,2021-04-22
fr,23039,2021-04-22
in,20507,2021-04-22
und,17221,2021-04-22
hi,13640,2021-04-22
it,13439,2021-04-22
de,10930,2021-04-22
tl,7297,2021-04-22
tr,6408,2021-04-22
ja,4604,2021-04-22
nl,4072,2021-04-22
pl,2533,2021-04-22
ca,2230,2021-04-22
et,1590,2021-04-22
el,1402,2021-04-22
ru,1249,2021-04-22
th,1216,2021-04-22
mr,1122,2021-04-22
ta,1098,2021-04-22
sv,897,2021-04-22
ro,786,2021-04-22
kn,644,2021-04-22
gu,626,2021-04-22
ht,599,2021-04-22
ml,591,2021-04-22
ar,583,2021-04-22
cs,579,2021-04-22
bn,527,2021-04-22
te,522,2021-04-22
da,427,2021-04-22
zh,321,2021-04-22
ur,306,2021-04-22
lv,299,2021-04-22
fi,284,2021-04-22
or,253,2021-04-22
uk,251,2021-04-22
no,192,2021-04-22
sl,192,2021-04-22
hu,165,2021-04-22
pa,154,2021-04-22
cy,126,2021-04-22
vi,118,2021-04-22
ko,112,2021-04-22
lt,111,2021-04-22
eu,95,2021-04-22
fa,89,2021-04-22
ne,61,2021-04-22
bg,48,2021-04-22
is,48,2021-04-22
si,40,2021-04-22
iw,28,2021-04-22
my,23,2021-04-22
km,16,2021-04-22
sr,11,2021-04-22
lo,8,2021-04-22
am,5,2021-04-22
bo,4,2021-04-22
hy,4,2021-04-22
ka,4,2021-04-22
ps,4,2021-04-22
ckb,1,2021-04-22
