lang,n,date
en,264031,2020-09-05
es,77591,2020-09-05
pt,22214,2020-09-05
in,16144,2020-09-05
fr,16036,2020-09-05
und,13826,2020-09-05
it,11396,2020-09-05
tr,8172,2020-09-05
tl,4867,2020-09-05
ca,3233,2020-09-05
ja,2887,2020-09-05
de,2823,2020-09-05
hi,2481,2020-09-05
nl,1548,2020-09-05
ru,1268,2020-09-05
pl,943,2020-09-05
ar,608,2020-09-05
cs,572,2020-09-05
et,566,2020-09-05
ro,563,2020-09-05
el,559,2020-09-05
sv,427,2020-09-05
ta,419,2020-09-05
mr,336,2020-09-05
th,238,2020-09-05
uk,220,2020-09-05
zh,216,2020-09-05
lt,200,2020-09-05
te,182,2020-09-05
fi,175,2020-09-05
da,174,2020-09-05
ml,174,2020-09-05
lv,152,2020-09-05
gu,135,2020-09-05
kn,135,2020-09-05
bn,128,2020-09-05
ur,119,2020-09-05
ko,114,2020-09-05
sl,111,2020-09-05
ht,107,2020-09-05
vi,106,2020-09-05
hu,101,2020-09-05
no,85,2020-09-05
cy,80,2020-09-05
or,79,2020-09-05
fa,69,2020-09-05
ne,64,2020-09-05
iw,55,2020-09-05
eu,50,2020-09-05
bg,48,2020-09-05
pa,35,2020-09-05
is,23,2020-09-05
my,22,2020-09-05
sr,12,2020-09-05
si,7,2020-09-05
am,5,2020-09-05
hy,5,2020-09-05
ka,5,2020-09-05
ps,5,2020-09-05
lo,3,2020-09-05
ckb,2,2020-09-05
