lang,n,date
en,260465,2020-09-06
es,76982,2020-09-06
pt,23421,2020-09-06
fr,15236,2020-09-06
und,14362,2020-09-06
in,11566,2020-09-06
it,10063,2020-09-06
tr,8300,2020-09-06
tl,5262,2020-09-06
hi,3151,2020-09-06
ja,3002,2020-09-06
de,2919,2020-09-06
ca,2741,2020-09-06
nl,1852,2020-09-06
ru,1268,2020-09-06
pl,1075,2020-09-06
et,611,2020-09-06
ar,561,2020-09-06
ro,539,2020-09-06
el,500,2020-09-06
cs,429,2020-09-06
ta,428,2020-09-06
sv,408,2020-09-06
mr,340,2020-09-06
ml,296,2020-09-06
zh,219,2020-09-06
th,214,2020-09-06
da,195,2020-09-06
uk,186,2020-09-06
gu,185,2020-09-06
lt,183,2020-09-06
kn,170,2020-09-06
bn,154,2020-09-06
te,152,2020-09-06
ht,131,2020-09-06
lv,130,2020-09-06
fi,125,2020-09-06
ko,119,2020-09-06
iw,115,2020-09-06
sl,113,2020-09-06
hu,110,2020-09-06
no,109,2020-09-06
vi,97,2020-09-06
cy,87,2020-09-06
ne,83,2020-09-06
ur,79,2020-09-06
or,74,2020-09-06
fa,57,2020-09-06
bg,45,2020-09-06
eu,42,2020-09-06
pa,40,2020-09-06
is,23,2020-09-06
my,23,2020-09-06
si,16,2020-09-06
sr,15,2020-09-06
ka,7,2020-09-06
hy,6,2020-09-06
am,5,2020-09-06
ckb,3,2020-09-06
km,2,2020-09-06
lo,2,2020-09-06
dv,1,2020-09-06
ps,1,2020-09-06
