lang,n,date
en,117278,2020-02-07
es,36337,2020-02-07
fr,9028,2020-02-07
pt,8215,2020-02-07
und,7438,2020-02-07
it,4804,2020-02-07
in,3804,2020-02-07
de,2597,2020-02-07
ja,2542,2020-02-07
ca,1902,2020-02-07
tr,1446,2020-02-07
nl,1132,2020-02-07
tl,1101,2020-02-07
zh,1002,2020-02-07
lt,852,2020-02-07
hi,588,2020-02-07
ro,528,2020-02-07
th,344,2020-02-07
pl,320,2020-02-07
da,262,2020-02-07
ru,205,2020-02-07
ta,199,2020-02-07
ar,181,2020-02-07
sv,176,2020-02-07
fi,162,2020-02-07
ht,151,2020-02-07
cs,140,2020-02-07
ko,121,2020-02-07
et,113,2020-02-07
ur,102,2020-02-07
el,95,2020-02-07
mr,87,2020-02-07
fa,75,2020-02-07
gu,75,2020-02-07
ml,74,2020-02-07
te,67,2020-02-07
bn,64,2020-02-07
no,58,2020-02-07
kn,54,2020-02-07
sl,47,2020-02-07
vi,45,2020-02-07
or,29,2020-02-07
cy,27,2020-02-07
ne,27,2020-02-07
iw,26,2020-02-07
lv,20,2020-02-07
pa,16,2020-02-07
eu,14,2020-02-07
is,11,2020-02-07
uk,10,2020-02-07
hu,9,2020-02-07
si,7,2020-02-07
km,6,2020-02-07
am,5,2020-02-07
bg,5,2020-02-07
ckb,5,2020-02-07
my,5,2020-02-07
ps,5,2020-02-07
sd,4,2020-02-07
sr,3,2020-02-07
bo,2,2020-02-07
lo,2,2020-02-07
dv,1,2020-02-07
