lang,n,date
en,193894,2022-02-13
es,25144,2022-02-13
in,12243,2022-02-13
fr,11068,2022-02-13
pt,10879,2022-02-13
und,7663,2022-02-13
it,6635,2022-02-13
de,4927,2022-02-13
ja,3499,2022-02-13
tr,3060,2022-02-13
nl,2690,2022-02-13
tl,2036,2022-02-13
pl,1296,2022-02-13
hi,740,2022-02-13
ca,729,2022-02-13
ru,659,2022-02-13
el,656,2022-02-13
cs,530,2022-02-13
ar,432,2022-02-13
sv,429,2022-02-13
th,291,2022-02-13
et,278,2022-02-13
zh,262,2022-02-13
ro,241,2022-02-13
fi,165,2022-02-13
da,159,2022-02-13
no,140,2022-02-13
vi,130,2022-02-13
lv,110,2022-02-13
ta,96,2022-02-13
ht,78,2022-02-13
uk,77,2022-02-13
is,76,2022-02-13
sl,73,2022-02-13
ml,71,2022-02-13
ur,60,2022-02-13
mr,57,2022-02-13
te,54,2022-02-13
bn,47,2022-02-13
iw,47,2022-02-13
ko,46,2022-02-13
gu,43,2022-02-13
cy,33,2022-02-13
fa,31,2022-02-13
hu,28,2022-02-13
lt,28,2022-02-13
bg,27,2022-02-13
or,24,2022-02-13
kn,23,2022-02-13
eu,15,2022-02-13
pa,10,2022-02-13
ne,7,2022-02-13
si,7,2022-02-13
sr,7,2022-02-13
my,6,2022-02-13
km,3,2022-02-13
bo,1,2022-02-13
ckb,1,2022-02-13
lo,1,2022-02-13
