lang,n,date
en,369331,2021-03-06
pt,71606,2021-03-06
es,59340,2021-03-06
fr,18385,2021-03-06
und,14134,2021-03-06
it,13743,2021-03-06
in,10134,2021-03-06
de,7936,2021-03-06
tr,5307,2021-03-06
nl,4263,2021-03-06
tl,3497,2021-03-06
ja,3145,2021-03-06
ca,2121,2021-03-06
el,1461,2021-03-06
pl,1421,2021-03-06
hi,1187,2021-03-06
cs,1100,2021-03-06
ru,1072,2021-03-06
sv,1051,2021-03-06
ro,741,2021-03-06
et,589,2021-03-06
ar,495,2021-03-06
fi,368,2021-03-06
zh,325,2021-03-06
lv,286,2021-03-06
da,244,2021-03-06
ht,241,2021-03-06
uk,232,2021-03-06
th,212,2021-03-06
mr,180,2021-03-06
ta,166,2021-03-06
no,159,2021-03-06
hu,152,2021-03-06
sl,116,2021-03-06
vi,114,2021-03-06
lt,113,2021-03-06
gu,105,2021-03-06
ur,85,2021-03-06
fa,80,2021-03-06
ml,79,2021-03-06
bg,70,2021-03-06
kn,70,2021-03-06
ko,61,2021-03-06
bn,56,2021-03-06
cy,56,2021-03-06
iw,55,2021-03-06
te,46,2021-03-06
or,43,2021-03-06
is,39,2021-03-06
eu,37,2021-03-06
sr,26,2021-03-06
pa,22,2021-03-06
ne,10,2021-03-06
si,10,2021-03-06
my,6,2021-03-06
dv,4,2021-03-06
hy,4,2021-03-06
ckb,3,2021-03-06
am,2,2021-03-06
lo,2,2021-03-06
ps,2,2021-03-06
