lang,n,date
en,385316,2021-08-30
es,49067,2021-08-30
fr,19532,2021-08-30
pt,18622,2021-08-30
in,18127,2021-08-30
und,14977,2021-08-30
it,8640,2021-08-30
de,7801,2021-08-30
tl,6618,2021-08-30
tr,6100,2021-08-30
ja,5661,2021-08-30
nl,3765,2021-08-30
pl,2040,2021-08-30
ca,1629,2021-08-30
ru,1309,2021-08-30
hi,996,2021-08-30
el,939,2021-08-30
sv,890,2021-08-30
da,888,2021-08-30
th,647,2021-08-30
et,641,2021-08-30
cs,562,2021-08-30
zh,548,2021-08-30
ar,546,2021-08-30
ro,478,2021-08-30
lv,394,2021-08-30
ta,321,2021-08-30
vi,283,2021-08-30
fi,231,2021-08-30
sl,231,2021-08-30
ml,207,2021-08-30
mr,197,2021-08-30
no,167,2021-08-30
ht,165,2021-08-30
uk,164,2021-08-30
ur,148,2021-08-30
fa,141,2021-08-30
bn,111,2021-08-30
hu,108,2021-08-30
kn,96,2021-08-30
bg,94,2021-08-30
iw,93,2021-08-30
ko,79,2021-08-30
si,65,2021-08-30
cy,64,2021-08-30
gu,61,2021-08-30
lt,60,2021-08-30
or,59,2021-08-30
te,56,2021-08-30
eu,55,2021-08-30
is,40,2021-08-30
my,31,2021-08-30
pa,14,2021-08-30
sr,14,2021-08-30
ne,13,2021-08-30
km,9,2021-08-30
ka,5,2021-08-30
lo,4,2021-08-30
ps,4,2021-08-30
ckb,2,2021-08-30
hy,2,2021-08-30
am,1,2021-08-30
