lang,n,date
en,419239,2020-06-15
es,150143,2020-06-15
pt,44377,2020-06-15
und,20884,2020-06-15
fr,19605,2020-06-15
in,18197,2020-06-15
it,9618,2020-06-15
tr,8092,2020-06-15
tl,6352,2020-06-15
ja,5350,2020-06-15
ca,4702,2020-06-15
de,4691,2020-06-15
hi,4115,2020-06-15
ru,2912,2020-06-15
nl,2483,2020-06-15
ar,2063,2020-06-15
ta,1599,2020-06-15
ro,904,2020-06-15
pl,836,2020-06-15
sv,820,2020-06-15
ur,815,2020-06-15
el,734,2020-06-15
et,683,2020-06-15
th,578,2020-06-15
mr,466,2020-06-15
zh,445,2020-06-15
uk,362,2020-06-15
lt,356,2020-06-15
ml,329,2020-06-15
cs,320,2020-06-15
fi,299,2020-06-15
kn,262,2020-06-15
da,254,2020-06-15
bn,243,2020-06-15
te,230,2020-06-15
ht,212,2020-06-15
fa,201,2020-06-15
lv,185,2020-06-15
gu,179,2020-06-15
vi,174,2020-06-15
cy,141,2020-06-15
ko,125,2020-06-15
eu,124,2020-06-15
hu,106,2020-06-15
no,99,2020-06-15
sl,90,2020-06-15
or,89,2020-06-15
bg,80,2020-06-15
ne,76,2020-06-15
pa,54,2020-06-15
iw,35,2020-06-15
is,32,2020-06-15
ps,28,2020-06-15
sr,24,2020-06-15
hy,21,2020-06-15
ckb,18,2020-06-15
si,15,2020-06-15
my,14,2020-06-15
am,13,2020-06-15
km,6,2020-06-15
sd,6,2020-06-15
dv,3,2020-06-15
ka,3,2020-06-15
bo,2,2020-06-15
lo,1,2020-06-15
