lang,n,date
en,337016,2021-02-21
es,59199,2021-02-21
pt,25408,2021-02-21
fr,17052,2021-02-21
und,12571,2021-02-21
it,12322,2021-02-21
in,11811,2021-02-21
de,11441,2021-02-21
nl,5094,2021-02-21
tr,4183,2021-02-21
tl,3489,2021-02-21
ja,3341,2021-02-21
ca,1833,2021-02-21
pl,1391,2021-02-21
hi,1261,2021-02-21
el,1158,2021-02-21
cs,1130,2021-02-21
ru,987,2021-02-21
sv,735,2021-02-21
ro,679,2021-02-21
et,617,2021-02-21
ar,572,2021-02-21
mr,488,2021-02-21
da,375,2021-02-21
lv,290,2021-02-21
fi,287,2021-02-21
zh,269,2021-02-21
th,268,2021-02-21
ht,244,2021-02-21
uk,218,2021-02-21
vi,194,2021-02-21
ta,124,2021-02-21
no,118,2021-02-21
hu,107,2021-02-21
sl,104,2021-02-21
cy,97,2021-02-21
lt,90,2021-02-21
ml,86,2021-02-21
gu,78,2021-02-21
iw,76,2021-02-21
ko,75,2021-02-21
or,62,2021-02-21
bg,60,2021-02-21
kn,56,2021-02-21
te,56,2021-02-21
ur,55,2021-02-21
bn,54,2021-02-21
fa,50,2021-02-21
eu,41,2021-02-21
is,29,2021-02-21
si,18,2021-02-21
ne,17,2021-02-21
pa,11,2021-02-21
sr,10,2021-02-21
km,6,2021-02-21
my,5,2021-02-21
ckb,3,2021-02-21
hy,3,2021-02-21
ka,3,2021-02-21
am,2,2021-02-21
ps,2,2021-02-21
dv,1,2021-02-21
