lang,n,date
en,294759,2022-02-10
es,43325,2022-02-10
pt,19024,2022-02-10
fr,16668,2022-02-10
in,13433,2022-02-10
und,10880,2022-02-10
it,10156,2022-02-10
de,6743,2022-02-10
tr,5193,2022-02-10
ja,4533,2022-02-10
nl,3728,2022-02-10
tl,2211,2022-02-10
pl,2139,2022-02-10
ar,1535,2022-02-10
ca,1407,2022-02-10
ru,1402,2022-02-10
hi,962,2022-02-10
cs,861,2022-02-10
sv,758,2022-02-10
el,750,2022-02-10
ro,474,2022-02-10
et,450,2022-02-10
zh,401,2022-02-10
th,370,2022-02-10
lv,287,2022-02-10
da,275,2022-02-10
fi,270,2022-02-10
uk,187,2022-02-10
ta,173,2022-02-10
vi,158,2022-02-10
no,149,2022-02-10
ml,118,2022-02-10
sl,112,2022-02-10
ht,109,2022-02-10
mr,105,2022-02-10
is,98,2022-02-10
cy,91,2022-02-10
bn,83,2022-02-10
ur,79,2022-02-10
ko,77,2022-02-10
gu,76,2022-02-10
hu,54,2022-02-10
or,50,2022-02-10
te,49,2022-02-10
bg,45,2022-02-10
iw,42,2022-02-10
kn,42,2022-02-10
eu,41,2022-02-10
fa,37,2022-02-10
lt,32,2022-02-10
pa,17,2022-02-10
si,15,2022-02-10
sr,12,2022-02-10
ne,10,2022-02-10
hy,4,2022-02-10
ka,3,2022-02-10
my,3,2022-02-10
lo,2,2022-02-10
am,1,2022-02-10
bo,1,2022-02-10
ckb,1,2022-02-10
km,1,2022-02-10
ps,1,2022-02-10
