lang,n,date
en,403983,2021-04-21
es,92876,2021-04-21
pt,31032,2021-04-21
fr,20804,2021-04-21
und,16265,2021-04-21
in,14435,2021-04-21
it,13170,2021-04-21
hi,12262,2021-04-21
de,9589,2021-04-21
tr,9090,2021-04-21
tl,6918,2021-04-21
ja,4503,2021-04-21
nl,3901,2021-04-21
pl,2771,2021-04-21
ca,2255,2021-04-21
el,1624,2021-04-21
et,1466,2021-04-21
ru,1314,2021-04-21
mr,1271,2021-04-21
ta,1007,2021-04-21
th,985,2021-04-21
sv,914,2021-04-21
ro,753,2021-04-21
ht,599,2021-04-21
gu,594,2021-04-21
bn,586,2021-04-21
ar,582,2021-04-21
ml,555,2021-04-21
kn,540,2021-04-21
cs,528,2021-04-21
te,480,2021-04-21
da,423,2021-04-21
lv,317,2021-04-21
fi,304,2021-04-21
zh,301,2021-04-21
ur,298,2021-04-21
uk,269,2021-04-21
or,237,2021-04-21
ko,181,2021-04-21
sl,175,2021-04-21
no,173,2021-04-21
hu,157,2021-04-21
cy,156,2021-04-21
pa,155,2021-04-21
fa,110,2021-04-21
vi,104,2021-04-21
ne,96,2021-04-21
eu,94,2021-04-21
lt,81,2021-04-21
iw,71,2021-04-21
is,67,2021-04-21
bg,51,2021-04-21
sr,30,2021-04-21
si,25,2021-04-21
my,16,2021-04-21
km,15,2021-04-21
lo,14,2021-04-21
hy,7,2021-04-21
am,5,2021-04-21
bo,4,2021-04-21
ckb,4,2021-04-21
ka,2,2021-04-21
ps,2,2021-04-21
dv,1,2021-04-21
