lang,n,date
en,539884,2020-05-27
es,184928,2020-05-27
pt,51456,2020-05-27
fr,31442,2020-05-27
und,31412,2020-05-27
in,26738,2020-05-27
it,14039,2020-05-27
tl,8333,2020-05-27
ja,7574,2020-05-27
ca,7252,2020-05-27
hi,7129,2020-05-27
tr,6209,2020-05-27
de,5855,2020-05-27
ru,3604,2020-05-27
nl,3093,2020-05-27
ar,2172,2020-05-27
pl,1386,2020-05-27
ro,1155,2020-05-27
sv,1056,2020-05-27
el,918,2020-05-27
et,869,2020-05-27
th,861,2020-05-27
ta,789,2020-05-27
mr,680,2020-05-27
ur,540,2020-05-27
gu,523,2020-05-27
lt,456,2020-05-27
zh,455,2020-05-27
uk,404,2020-05-27
cs,400,2020-05-27
ml,387,2020-05-27
da,366,2020-05-27
fi,330,2020-05-27
ht,323,2020-05-27
bn,302,2020-05-27
eu,270,2020-05-27
kn,263,2020-05-27
te,263,2020-05-27
vi,259,2020-05-27
cy,224,2020-05-27
lv,224,2020-05-27
sl,184,2020-05-27
ko,173,2020-05-27
ne,149,2020-05-27
fa,146,2020-05-27
no,138,2020-05-27
or,112,2020-05-27
hu,96,2020-05-27
bg,75,2020-05-27
pa,63,2020-05-27
iw,60,2020-05-27
is,51,2020-05-27
hy,49,2020-05-27
si,47,2020-05-27
ps,39,2020-05-27
my,31,2020-05-27
sr,23,2020-05-27
am,15,2020-05-27
ckb,10,2020-05-27
km,9,2020-05-27
ka,7,2020-05-27
sd,4,2020-05-27
lo,3,2020-05-27
dv,2,2020-05-27
bo,1,2020-05-27
