lang,n,date
en,512143,2020-05-10
es,141760,2020-05-10
pt,54974,2020-05-10
fr,36818,2020-05-10
und,36668,2020-05-10
in,22911,2020-05-10
it,15150,2020-05-10
ja,8878,2020-05-10
de,8844,2020-05-10
hi,7182,2020-05-10
ca,7115,2020-05-10
tl,6300,2020-05-10
tr,6130,2020-05-10
nl,3468,2020-05-10
ar,2575,2020-05-10
ru,2563,2020-05-10
ro,1239,2020-05-10
pl,1234,2020-05-10
ta,1037,2020-05-10
th,936,2020-05-10
et,933,2020-05-10
sv,809,2020-05-10
el,789,2020-05-10
ur,690,2020-05-10
mr,617,2020-05-10
lt,606,2020-05-10
zh,560,2020-05-10
cs,437,2020-05-10
fi,427,2020-05-10
da,402,2020-05-10
gu,394,2020-05-10
bn,371,2020-05-10
ml,359,2020-05-10
uk,325,2020-05-10
kn,318,2020-05-10
ht,292,2020-05-10
te,282,2020-05-10
vi,268,2020-05-10
lv,213,2020-05-10
ko,211,2020-05-10
sl,211,2020-05-10
fa,205,2020-05-10
no,191,2020-05-10
cy,177,2020-05-10
or,139,2020-05-10
eu,124,2020-05-10
pa,107,2020-05-10
ne,106,2020-05-10
bg,88,2020-05-10
iw,81,2020-05-10
si,80,2020-05-10
hu,72,2020-05-10
ps,37,2020-05-10
sr,30,2020-05-10
is,20,2020-05-10
am,17,2020-05-10
my,16,2020-05-10
sd,16,2020-05-10
hy,11,2020-05-10
km,6,2020-05-10
ckb,5,2020-05-10
ka,5,2020-05-10
lo,1,2020-05-10
