lang,n,date
en,415394,2021-12-15
es,51577,2021-12-15
fr,23835,2021-12-15
pt,15271,2021-12-15
und,13843,2021-12-15
it,11347,2021-12-15
de,8344,2021-12-15
in,7788,2021-12-15
nl,5038,2021-12-15
pl,4632,2021-12-15
ja,3007,2021-12-15
tr,2859,2021-12-15
tl,2315,2021-12-15
ca,2077,2021-12-15
ru,1390,2021-12-15
sv,1351,2021-12-15
el,1303,2021-12-15
hi,1104,2021-12-15
cs,739,2021-12-15
ro,513,2021-12-15
et,483,2021-12-15
no,480,2021-12-15
zh,459,2021-12-15
da,423,2021-12-15
ar,419,2021-12-15
fi,414,2021-12-15
th,322,2021-12-15
lv,310,2021-12-15
ta,208,2021-12-15
uk,204,2021-12-15
eu,188,2021-12-15
sl,155,2021-12-15
ht,139,2021-12-15
mr,130,2021-12-15
hu,112,2021-12-15
vi,110,2021-12-15
bn,108,2021-12-15
cy,108,2021-12-15
gu,102,2021-12-15
ko,93,2021-12-15
te,93,2021-12-15
ml,78,2021-12-15
ur,78,2021-12-15
is,67,2021-12-15
fa,66,2021-12-15
iw,66,2021-12-15
lt,45,2021-12-15
bg,36,2021-12-15
kn,36,2021-12-15
or,35,2021-12-15
pa,19,2021-12-15
si,17,2021-12-15
ne,10,2021-12-15
hy,9,2021-12-15
sr,9,2021-12-15
ps,8,2021-12-15
my,7,2021-12-15
km,4,2021-12-15
am,3,2021-12-15
ka,2,2021-12-15
lo,2,2021-12-15
ckb,1,2021-12-15
sd,1,2021-12-15
