lang,n,date
en,316063,2021-09-06
es,47691,2021-09-06
fr,15933,2021-09-06
in,15767,2021-09-06
pt,14171,2021-09-06
und,11661,2021-09-06
it,8605,2021-09-06
tl,8073,2021-09-06
de,6485,2021-09-06
tr,5446,2021-09-06
ja,4623,2021-09-06
nl,3093,2021-09-06
pl,1452,2021-09-06
ca,1403,2021-09-06
hi,1238,2021-09-06
ru,1152,2021-09-06
el,884,2021-09-06
sv,838,2021-09-06
et,611,2021-09-06
th,610,2021-09-06
cs,510,2021-09-06
lv,467,2021-09-06
ar,461,2021-09-06
ro,424,2021-09-06
zh,424,2021-09-06
ta,316,2021-09-06
fi,285,2021-09-06
vi,221,2021-09-06
sl,209,2021-09-06
uk,199,2021-09-06
da,175,2021-09-06
mr,174,2021-09-06
gu,155,2021-09-06
ht,141,2021-09-06
ml,139,2021-09-06
bn,131,2021-09-06
no,119,2021-09-06
ko,99,2021-09-06
te,98,2021-09-06
fa,91,2021-09-06
hu,87,2021-09-06
cy,79,2021-09-06
ur,75,2021-09-06
kn,74,2021-09-06
or,53,2021-09-06
eu,45,2021-09-06
si,42,2021-09-06
bg,40,2021-09-06
lt,40,2021-09-06
iw,39,2021-09-06
is,37,2021-09-06
my,20,2021-09-06
ne,15,2021-09-06
sr,9,2021-09-06
pa,8,2021-09-06
km,6,2021-09-06
hy,5,2021-09-06
am,4,2021-09-06
lo,3,2021-09-06
ka,2,2021-09-06
ckb,1,2021-09-06
