lang,n,date
en,343908,2021-03-07
pt,57699,2021-03-07
es,55002,2021-03-07
fr,16823,2021-03-07
und,13761,2021-03-07
it,12140,2021-03-07
in,8745,2021-03-07
de,7822,2021-03-07
nl,4028,2021-03-07
tl,3867,2021-03-07
tr,3532,2021-03-07
ja,2960,2021-03-07
ca,2026,2021-03-07
el,1596,2021-03-07
pl,1581,2021-03-07
hi,1340,2021-03-07
sv,1184,2021-03-07
cs,1112,2021-03-07
ru,1036,2021-03-07
ro,706,2021-03-07
ar,609,2021-03-07
et,508,2021-03-07
fi,386,2021-03-07
da,278,2021-03-07
uk,240,2021-03-07
zh,231,2021-03-07
ht,220,2021-03-07
lv,214,2021-03-07
th,203,2021-03-07
mr,160,2021-03-07
hu,156,2021-03-07
ta,154,2021-03-07
no,144,2021-03-07
vi,111,2021-03-07
lt,95,2021-03-07
cy,94,2021-03-07
is,93,2021-03-07
gu,89,2021-03-07
ml,82,2021-03-07
sl,82,2021-03-07
ur,81,2021-03-07
ko,69,2021-03-07
fa,64,2021-03-07
bg,59,2021-03-07
bn,49,2021-03-07
kn,49,2021-03-07
iw,40,2021-03-07
eu,38,2021-03-07
or,38,2021-03-07
te,35,2021-03-07
ne,23,2021-03-07
sr,16,2021-03-07
pa,14,2021-03-07
si,12,2021-03-07
my,7,2021-03-07
am,5,2021-03-07
km,3,2021-03-07
ps,2,2021-03-07
ckb,1,2021-03-07
dv,1,2021-03-07
hy,1,2021-03-07
lo,1,2021-03-07
