lang,n,date
en,591609,2022-01-04
es,125173,2022-01-04
fr,57352,2022-01-04
pt,55695,2022-01-04
und,21686,2022-01-04
it,21142,2022-01-04
in,9230,2022-01-04
tr,8979,2022-01-04
de,8975,2022-01-04
nl,8746,2022-01-04
tl,7895,2022-01-04
hi,6277,2022-01-04
ja,4215,2022-01-04
pl,3356,2022-01-04
ca,3070,2022-01-04
el,2025,2022-01-04
sv,1655,2022-01-04
et,1466,2022-01-04
ru,1377,2022-01-04
cs,1210,2022-01-04
ro,845,2022-01-04
ta,840,2022-01-04
ar,817,2022-01-04
mr,762,2022-01-04
th,705,2022-01-04
bn,603,2022-01-04
fi,547,2022-01-04
da,520,2022-01-04
zh,508,2022-01-04
ht,418,2022-01-04
lv,386,2022-01-04
kn,382,2022-01-04
gu,313,2022-01-04
uk,300,2022-01-04
no,280,2022-01-04
te,251,2022-01-04
ml,233,2022-01-04
sl,203,2022-01-04
vi,185,2022-01-04
or,163,2022-01-04
ur,157,2022-01-04
hu,156,2022-01-04
is,145,2022-01-04
cy,137,2022-01-04
ko,109,2022-01-04
pa,84,2022-01-04
iw,83,2022-01-04
eu,80,2022-01-04
bg,74,2022-01-04
lt,68,2022-01-04
fa,60,2022-01-04
ne,26,2022-01-04
sr,17,2022-01-04
si,13,2022-01-04
hy,6,2022-01-04
am,5,2022-01-04
my,5,2022-01-04
ps,5,2022-01-04
sd,5,2022-01-04
ka,3,2022-01-04
ckb,2,2022-01-04
km,2,2022-01-04
bo,1,2022-01-04
lo,1,2022-01-04
