lang,n,date
en,241591,2021-11-10
es,38081,2021-11-10
de,14560,2021-11-10
fr,14398,2021-11-10
pt,11864,2021-11-10
und,10406,2021-11-10
it,9355,2021-11-10
in,8032,2021-11-10
nl,6076,2021-11-10
ja,2941,2021-11-10
tr,2851,2021-11-10
tl,2552,2021-11-10
pl,2379,2021-11-10
ru,2379,2021-11-10
cs,1534,2021-11-10
ca,1275,2021-11-10
el,1265,2021-11-10
hi,754,2021-11-10
ro,593,2021-11-10
sv,588,2021-11-10
zh,409,2021-11-10
uk,395,2021-11-10
ar,392,2021-11-10
da,373,2021-11-10
et,345,2021-11-10
lv,330,2021-11-10
sl,324,2021-11-10
th,324,2021-11-10
fi,283,2021-11-10
no,170,2021-11-10
vi,167,2021-11-10
ht,111,2021-11-10
ta,94,2021-11-10
bg,85,2021-11-10
hu,82,2021-11-10
bn,81,2021-11-10
cy,80,2021-11-10
is,77,2021-11-10
ml,76,2021-11-10
gu,70,2021-11-10
ur,61,2021-11-10
ko,58,2021-11-10
lt,51,2021-11-10
te,49,2021-11-10
mr,48,2021-11-10
kn,39,2021-11-10
iw,36,2021-11-10
or,27,2021-11-10
eu,22,2021-11-10
fa,21,2021-11-10
pa,18,2021-11-10
sr,14,2021-11-10
si,12,2021-11-10
ne,10,2021-11-10
hy,9,2021-11-10
my,9,2021-11-10
am,4,2021-11-10
km,3,2021-11-10
ka,2,2021-11-10
lo,2,2021-11-10
