lang,n,date
en,1528661,2020-03-19
es,558611,2020-03-19
pt,176797,2020-03-19
fr,118733,2020-03-19
und,117879,2020-03-19
it,56916,2020-03-19
in,51969,2020-03-19
tr,31963,2020-03-19
de,31753,2020-03-19
ca,25853,2020-03-19
tl,25724,2020-03-19
nl,17764,2020-03-19
ja,13051,2020-03-19
hi,11550,2020-03-19
ar,6001,2020-03-19
th,4867,2020-03-19
ru,4865,2020-03-19
ro,4823,2020-03-19
el,3350,2020-03-19
lt,3310,2020-03-19
pl,3207,2020-03-19
ur,2487,2020-03-19
et,2274,2020-03-19
sv,1991,2020-03-19
cs,1908,2020-03-19
ta,1902,2020-03-19
da,1885,2020-03-19
fi,1755,2020-03-19
zh,1608,2020-03-19
ht,1491,2020-03-19
mr,1388,2020-03-19
lv,916,2020-03-19
fa,747,2020-03-19
ml,683,2020-03-19
uk,652,2020-03-19
te,632,2020-03-19
vi,585,2020-03-19
ko,576,2020-03-19
sl,564,2020-03-19
bn,554,2020-03-19
no,550,2020-03-19
kn,534,2020-03-19
gu,462,2020-03-19
cy,460,2020-03-19
ne,333,2020-03-19
eu,305,2020-03-19
iw,254,2020-03-19
or,243,2020-03-19
bg,207,2020-03-19
si,201,2020-03-19
hu,178,2020-03-19
is,152,2020-03-19
pa,141,2020-03-19
sr,125,2020-03-19
ps,60,2020-03-19
ckb,58,2020-03-19
am,54,2020-03-19
km,40,2020-03-19
sd,36,2020-03-19
my,27,2020-03-19
hy,22,2020-03-19
ka,19,2020-03-19
lo,16,2020-03-19
dv,6,2020-03-19
bo,5,2020-03-19
