lang,n,date
en,308781,2020-09-28
es,85171,2020-09-28
fr,23846,2020-09-28
pt,21343,2020-09-28
in,20380,2020-09-28
und,14103,2020-09-28
it,10250,2020-09-28
nl,4285,2020-09-28
tl,4114,2020-09-28
tr,4010,2020-09-28
de,3829,2020-09-28
ca,3693,2020-09-28
ja,2897,2020-09-28
ru,2286,2020-09-28
hi,1704,2020-09-28
pl,1631,2020-09-28
el,881,2020-09-28
cs,720,2020-09-28
ar,719,2020-09-28
ro,608,2020-09-28
et,531,2020-09-28
sv,403,2020-09-28
ta,347,2020-09-28
da,320,2020-09-28
ml,278,2020-09-28
zh,272,2020-09-28
th,270,2020-09-28
lv,262,2020-09-28
uk,227,2020-09-28
mr,220,2020-09-28
fi,173,2020-09-28
gu,167,2020-09-28
lt,162,2020-09-28
cy,152,2020-09-28
sl,144,2020-09-28
bn,133,2020-09-28
no,128,2020-09-28
te,116,2020-09-28
ht,102,2020-09-28
kn,99,2020-09-28
hu,97,2020-09-28
ur,95,2020-09-28
vi,95,2020-09-28
eu,82,2020-09-28
iw,78,2020-09-28
fa,77,2020-09-28
or,72,2020-09-28
bg,68,2020-09-28
ko,65,2020-09-28
is,46,2020-09-28
ne,35,2020-09-28
my,22,2020-09-28
pa,12,2020-09-28
si,9,2020-09-28
sr,9,2020-09-28
am,4,2020-09-28
ka,4,2020-09-28
ckb,3,2020-09-28
ps,3,2020-09-28
bo,2,2020-09-28
hy,2,2020-09-28
km,2,2020-09-28
ug,1,2020-09-28
