lang,n,date
en,558943,2020-11-10
es,89859,2020-11-10
fr,33899,2020-11-10
pt,31543,2020-11-10
it,27544,2020-11-10
und,19400,2020-11-10
in,16465,2020-11-10
de,9768,2020-11-10
tr,7649,2020-11-10
tl,5615,2020-11-10
ja,4277,2020-11-10
ca,4099,2020-11-10
el,3732,2020-11-10
nl,3723,2020-11-10
pl,3688,2020-11-10
ru,3036,2020-11-10
sv,1185,2020-11-10
hi,1163,2020-11-10
ro,1081,2020-11-10
cs,972,2020-11-10
et,941,2020-11-10
ar,811,2020-11-10
da,715,2020-11-10
uk,552,2020-11-10
lv,446,2020-11-10
zh,363,2020-11-10
ta,332,2020-11-10
th,319,2020-11-10
sl,313,2020-11-10
no,308,2020-11-10
fi,275,2020-11-10
ht,254,2020-11-10
ur,251,2020-11-10
lt,205,2020-11-10
bg,178,2020-11-10
hu,177,2020-11-10
eu,169,2020-11-10
cy,153,2020-11-10
ko,127,2020-11-10
fa,124,2020-11-10
vi,122,2020-11-10
mr,101,2020-11-10
bn,89,2020-11-10
ml,83,2020-11-10
is,70,2020-11-10
gu,64,2020-11-10
te,59,2020-11-10
iw,55,2020-11-10
si,55,2020-11-10
ne,51,2020-11-10
kn,49,2020-11-10
or,33,2020-11-10
sr,31,2020-11-10
ps,11,2020-11-10
my,9,2020-11-10
pa,9,2020-11-10
km,4,2020-11-10
lo,4,2020-11-10
am,3,2020-11-10
ckb,3,2020-11-10
hy,3,2020-11-10
bo,2,2020-11-10
ka,2,2020-11-10
ug,2,2020-11-10
