lang,n,date
en,525482,2022-01-07
es,135896,2022-01-07
pt,68043,2022-01-07
fr,49107,2022-01-07
it,19691,2022-01-07
und,19155,2022-01-07
in,10282,2022-01-07
de,9154,2022-01-07
tl,8954,2022-01-07
tr,8661,2022-01-07
nl,7619,2022-01-07
ja,5123,2022-01-07
hi,4156,2022-01-07
pl,3279,2022-01-07
ca,2698,2022-01-07
el,1662,2022-01-07
sv,1422,2022-01-07
fi,1232,2022-01-07
cs,1151,2022-01-07
et,1084,2022-01-07
ru,844,2022-01-07
ro,644,2022-01-07
ta,625,2022-01-07
th,608,2022-01-07
zh,505,2022-01-07
ar,502,2022-01-07
mr,470,2022-01-07
da,439,2022-01-07
bn,401,2022-01-07
gu,399,2022-01-07
ht,376,2022-01-07
no,334,2022-01-07
lv,311,2022-01-07
kn,296,2022-01-07
ml,218,2022-01-07
te,218,2022-01-07
sl,188,2022-01-07
vi,173,2022-01-07
or,156,2022-01-07
ur,156,2022-01-07
cy,149,2022-01-07
hu,142,2022-01-07
is,121,2022-01-07
uk,115,2022-01-07
ko,102,2022-01-07
eu,83,2022-01-07
lt,75,2022-01-07
bg,67,2022-01-07
iw,64,2022-01-07
pa,50,2022-01-07
fa,35,2022-01-07
ne,33,2022-01-07
si,24,2022-01-07
sr,19,2022-01-07
my,7,2022-01-07
lo,6,2022-01-07
hy,4,2022-01-07
ps,3,2022-01-07
am,2,2022-01-07
sd,2,2022-01-07
bo,1,2022-01-07
ka,1,2022-01-07
