lang,n,date
en,356177,2021-03-20
pt,78108,2021-03-20
es,62508,2021-03-20
fr,18691,2021-03-20
und,14112,2021-03-20
it,11865,2021-03-20
tl,11711,2021-03-20
de,10670,2021-03-20
in,10280,2021-03-20
nl,4321,2021-03-20
pl,3599,2021-03-20
tr,3282,2021-03-20
hi,3134,2021-03-20
ja,3009,2021-03-20
ca,2231,2021-03-20
el,1513,2021-03-20
ro,1081,2021-03-20
ru,967,2021-03-20
sv,930,2021-03-20
et,909,2021-03-20
ur,864,2021-03-20
cs,736,2021-03-20
ar,569,2021-03-20
ta,508,2021-03-20
mr,500,2021-03-20
ht,445,2021-03-20
fi,324,2021-03-20
gu,317,2021-03-20
da,268,2021-03-20
uk,240,2021-03-20
lv,238,2021-03-20
zh,228,2021-03-20
no,189,2021-03-20
th,183,2021-03-20
hu,164,2021-03-20
sl,145,2021-03-20
ml,136,2021-03-20
kn,124,2021-03-20
bn,112,2021-03-20
te,94,2021-03-20
lt,91,2021-03-20
vi,84,2021-03-20
ko,83,2021-03-20
cy,82,2021-03-20
or,70,2021-03-20
bg,59,2021-03-20
pa,55,2021-03-20
iw,49,2021-03-20
fa,47,2021-03-20
eu,43,2021-03-20
is,34,2021-03-20
sr,15,2021-03-20
ne,12,2021-03-20
si,12,2021-03-20
my,7,2021-03-20
ckb,5,2021-03-20
km,5,2021-03-20
ka,4,2021-03-20
hy,3,2021-03-20
ps,3,2021-03-20
sd,3,2021-03-20
am,1,2021-03-20
bo,1,2021-03-20
dv,1,2021-03-20
