lang,n,date
en,704385,2020-10-03
es,82524,2020-10-03
in,27248,2020-10-03
und,25418,2020-10-03
pt,22018,2020-10-03
fr,18440,2020-10-03
it,12137,2020-10-03
tr,5137,2020-10-03
de,4081,2020-10-03
ja,3757,2020-10-03
tl,3654,2020-10-03
nl,3393,2020-10-03
ca,3341,2020-10-03
pl,1968,2020-10-03
ru,1713,2020-10-03
hi,1420,2020-10-03
ro,743,2020-10-03
et,738,2020-10-03
ar,687,2020-10-03
cs,584,2020-10-03
el,562,2020-10-03
sv,541,2020-10-03
zh,514,2020-10-03
lt,337,2020-10-03
da,328,2020-10-03
ta,320,2020-10-03
uk,284,2020-10-03
lv,252,2020-10-03
fi,223,2020-10-03
no,220,2020-10-03
th,209,2020-10-03
ml,193,2020-10-03
mr,179,2020-10-03
vi,172,2020-10-03
ur,165,2020-10-03
sl,154,2020-10-03
iw,136,2020-10-03
ht,133,2020-10-03
gu,126,2020-10-03
bn,113,2020-10-03
fa,113,2020-10-03
ko,112,2020-10-03
cy,108,2020-10-03
hu,108,2020-10-03
te,105,2020-10-03
is,101,2020-10-03
kn,77,2020-10-03
or,72,2020-10-03
eu,63,2020-10-03
ne,62,2020-10-03
bg,45,2020-10-03
my,21,2020-10-03
pa,17,2020-10-03
sr,15,2020-10-03
km,8,2020-10-03
hy,5,2020-10-03
si,5,2020-10-03
am,4,2020-10-03
ka,4,2020-10-03
ps,3,2020-10-03
lo,1,2020-10-03
sd,1,2020-10-03
ug,1,2020-10-03
