lang,n,date
en,152436,2020-01-29
es,52086,2020-01-29
pt,34813,2020-01-29
fr,13280,2020-01-29
und,10446,2020-01-29
in,9679,2020-01-29
de,6433,2020-01-29
it,5696,2020-01-29
tl,3489,2020-01-29
tr,3162,2020-01-29
ja,2998,2020-01-29
ca,2622,2020-01-29
nl,2309,2020-01-29
lt,1938,2020-01-29
th,1074,2020-01-29
zh,856,2020-01-29
ro,776,2020-01-29
pl,736,2020-01-29
hi,580,2020-01-29
cs,458,2020-01-29
da,365,2020-01-29
fi,359,2020-01-29
ta,294,2020-01-29
ar,288,2020-01-29
et,278,2020-01-29
sv,271,2020-01-29
ru,248,2020-01-29
ht,219,2020-01-29
ur,210,2020-01-29
ko,178,2020-01-29
el,131,2020-01-29
fa,121,2020-01-29
te,89,2020-01-29
sl,80,2020-01-29
no,71,2020-01-29
ml,68,2020-01-29
si,68,2020-01-29
gu,64,2020-01-29
vi,63,2020-01-29
bn,59,2020-01-29
lv,45,2020-01-29
cy,39,2020-01-29
ne,35,2020-01-29
kn,32,2020-01-29
eu,28,2020-01-29
uk,28,2020-01-29
mr,27,2020-01-29
hu,20,2020-01-29
pa,19,2020-01-29
is,17,2020-01-29
iw,12,2020-01-29
bg,11,2020-01-29
km,10,2020-01-29
or,10,2020-01-29
am,9,2020-01-29
my,7,2020-01-29
sr,6,2020-01-29
ckb,3,2020-01-29
bo,2,2020-01-29
lo,2,2020-01-29
ka,1,2020-01-29
