lang,n,date
en,443534,2021-02-10
es,87978,2021-02-10
in,31531,2021-02-10
pt,26271,2021-02-10
fr,23537,2021-02-10
de,21872,2021-02-10
und,15095,2021-02-10
it,9934,2021-02-10
nl,4735,2021-02-10
el,4436,2021-02-10
tl,4253,2021-02-10
ja,4230,2021-02-10
tr,3786,2021-02-10
ca,3770,2021-02-10
ru,2003,2021-02-10
pl,1920,2021-02-10
cs,1256,2021-02-10
sv,1009,2021-02-10
hi,924,2021-02-10
et,774,2021-02-10
ro,752,2021-02-10
ar,581,2021-02-10
lv,554,2021-02-10
da,406,2021-02-10
zh,375,2021-02-10
th,363,2021-02-10
uk,351,2021-02-10
fi,271,2021-02-10
vi,235,2021-02-10
ht,229,2021-02-10
no,197,2021-02-10
sl,173,2021-02-10
ta,159,2021-02-10
cy,139,2021-02-10
hu,128,2021-02-10
lt,108,2021-02-10
ur,108,2021-02-10
ml,97,2021-02-10
ko,93,2021-02-10
bg,79,2021-02-10
eu,77,2021-02-10
mr,65,2021-02-10
fa,64,2021-02-10
bn,60,2021-02-10
iw,59,2021-02-10
gu,58,2021-02-10
kn,48,2021-02-10
te,47,2021-02-10
si,41,2021-02-10
is,35,2021-02-10
sr,27,2021-02-10
ne,18,2021-02-10
my,16,2021-02-10
pa,10,2021-02-10
hy,8,2021-02-10
or,8,2021-02-10
km,6,2021-02-10
ka,5,2021-02-10
ps,3,2021-02-10
am,2,2021-02-10
bo,2,2021-02-10
lo,2,2021-02-10
