lang,n,date
en,117505,2020-02-02
es,42328,2020-02-02
pt,11131,2020-02-02
it,10216,2020-02-02
und,9195,2020-02-02
fr,9004,2020-02-02
in,7196,2020-02-02
de,4402,2020-02-02
tr,2755,2020-02-02
ja,2217,2020-02-02
ca,2151,2020-02-02
tl,2081,2020-02-02
nl,1774,2020-02-02
lt,1325,2020-02-02
hi,1285,2020-02-02
zh,794,2020-02-02
ro,683,2020-02-02
pl,656,2020-02-02
th,458,2020-02-02
da,387,2020-02-02
ar,285,2020-02-02
ta,279,2020-02-02
sv,278,2020-02-02
ru,213,2020-02-02
ur,212,2020-02-02
fi,209,2020-02-02
et,208,2020-02-02
cs,197,2020-02-02
ht,153,2020-02-02
ko,148,2020-02-02
ml,135,2020-02-02
fa,113,2020-02-02
el,86,2020-02-02
sl,63,2020-02-02
kn,60,2020-02-02
te,59,2020-02-02
bn,53,2020-02-02
lv,52,2020-02-02
vi,52,2020-02-02
ne,43,2020-02-02
mr,42,2020-02-02
no,42,2020-02-02
gu,38,2020-02-02
or,38,2020-02-02
cy,29,2020-02-02
eu,23,2020-02-02
iw,23,2020-02-02
pa,22,2020-02-02
si,22,2020-02-02
dv,14,2020-02-02
uk,14,2020-02-02
hu,11,2020-02-02
am,10,2020-02-02
my,7,2020-02-02
is,6,2020-02-02
ps,6,2020-02-02
ckb,5,2020-02-02
km,2,2020-02-02
sr,2,2020-02-02
bg,1,2020-02-02
lo,1,2020-02-02
sd,1,2020-02-02
