lang,n,date
en,374830,2021-04-02
es,75007,2021-04-02
pt,44960,2021-04-02
fr,24414,2021-04-02
und,14661,2021-04-02
it,13751,2021-04-02
de,10892,2021-04-02
tl,9844,2021-04-02
in,8570,2021-04-02
tr,6322,2021-04-02
nl,3980,2021-04-02
ja,3721,2021-04-02
hi,3606,2021-04-02
pl,2990,2021-04-02
ca,2244,2021-04-02
el,1837,2021-04-02
ru,1608,2021-04-02
mr,1226,2021-04-02
sv,915,2021-04-02
ro,821,2021-04-02
et,807,2021-04-02
cs,705,2021-04-02
ar,555,2021-04-02
gu,386,2021-04-02
ur,366,2021-04-02
fi,328,2021-04-02
uk,328,2021-04-02
ht,317,2021-04-02
zh,303,2021-04-02
ta,292,2021-04-02
lv,276,2021-04-02
sl,267,2021-04-02
da,258,2021-04-02
kn,222,2021-04-02
th,206,2021-04-02
te,176,2021-04-02
ml,159,2021-04-02
bn,157,2021-04-02
hu,149,2021-04-02
or,135,2021-04-02
no,131,2021-04-02
vi,117,2021-04-02
cy,114,2021-04-02
ko,87,2021-04-02
is,81,2021-04-02
lt,77,2021-04-02
bg,59,2021-04-02
fa,55,2021-04-02
pa,51,2021-04-02
eu,41,2021-04-02
sr,25,2021-04-02
iw,21,2021-04-02
my,19,2021-04-02
ne,18,2021-04-02
si,10,2021-04-02
hy,7,2021-04-02
ckb,6,2021-04-02
ps,5,2021-04-02
am,4,2021-04-02
ka,4,2021-04-02
km,3,2021-04-02
sd,3,2021-04-02
bo,1,2021-04-02
dv,1,2021-04-02
